Height,beta_mol,beta_aer,beta_total,alpha_aer,alpha_mol
6120.0,9.944875732301443e-18,7.215007214997269e-06,7.215007215007214e-06,0.00043290043289983616,8.331399611056434e-17
6127.5,9.936529260516215e-18,7.262164124899287e-06,7.262164124909223e-06,0.0004357298474939572,8.324407287204735e-17
6135.0,9.928189275253623e-18,7.30994152045791e-06,7.309941520467838e-06,0.00043859649122747463,8.317420397489533e-17
6142.5,9.91985577915858e-18,7.358351729202737e-06,7.358351729212656e-06,0.0004415011037521642,8.310438944126625e-17
6150.0,9.911528774879033e-18,7.407407407397496e-06,7.4074074074074075e-06,0.0004444444444438498,8.30346292933435e-17
6157.5,9.903208265066011e-18,7.4571215510713795e-06,7.457121551081283e-06,0.00044742729306428277,8.296492355333627e-17
6165.0,9.894894252373593e-18,7.5075075074976115e-06,7.5075075075075065e-06,0.0004504504504498567,8.289527224347932e-17
6172.5,9.88658673945891e-18,7.558578987140528e-06,7.5585789871504145e-06,0.0004535147392284317,8.2825675386033e-17
6180.0,9.87828572898218e-18,7.6103500760936215e-06,7.6103500761034996e-06,0.0004566210045656173,8.275613300328349e-17
6187.5,9.869991223606668e-18,7.662835249032277e-06,7.662835249042147e-06,0.00045977011494193664,8.268664511754251e-17
6195.0,9.861703225998741e-18,7.716049382706188e-06,7.71604938271605e-06,0.00046296296296237133,8.261721175114775e-17
6202.5,9.853421738827827e-18,7.770007769997917e-06,7.77000777000777e-06,0.00046620046619987504,8.254783292646257e-17
6210.0,9.845146764766428e-18,7.824726134575444e-06,7.82472613458529e-06,0.00046948356807452663,8.247850866587608e-17
6217.5,9.83687830649015e-18,7.880220646168255e-06,7.880220646178092e-06,0.00047281323877009526,8.240923899180335e-17
6225.0,9.828616366677676e-18,7.936507936498107e-06,7.936507936507936e-06,0.00047619047618988644,8.23400239266853e-17
6232.5,9.820360948010776e-18,7.993605115897453e-06,7.993605115907273e-06,0.00047961630695384714,8.227086349298867e-17
6240.0,9.812112053174327e-18,8.051529790650413e-06,8.051529790660225e-06,0.00048309178743902474,8.22017577132062e-17
6247.5,9.8038696848563e-18,8.110300081093196e-06,8.110300081102999e-06,0.00048661800486559173,8.213270660985662e-17
6255.0,9.795633845747768e-18,8.169934640513082e-06,8.169934640522877e-06,0.0004901960784307849,8.206371020548458e-17
6262.5,9.787404538542908e-18,8.230452674887333e-06,8.23045267489712e-06,0.00049382716049324,8.19947685226608e-17
6270.0,9.779181765939007e-18,8.291873963505975e-06,8.291873963515755e-06,0.0004975124378103585,8.192588158398199e-17
6277.5,9.770965530636475e-18,8.354218880524897e-06,8.354218880534669e-06,0.0005012531328314939,8.185704941207105e-17
6285.0,9.76275583533882e-18,8.417508417498654e-06,8.417508417508417e-06,0.0005050505050499193,8.178827202957685e-17
6292.5,9.754552682752688e-18,8.481764206945293e-06,8.481764206955047e-06,0.0005089058524167175,8.171954945917453e-17
6300.0,9.74635607558784e-18,8.547008546998802e-06,8.547008547008548e-06,0.0005128205128199281,8.165088172356535e-17
6307.5,9.738166016557167e-18,8.613264427208178e-06,8.613264427217915e-06,0.0005167958656324906,8.158226884547672e-17
6315.0,9.729982508376689e-18,8.680555555545825e-06,8.680555555555556e-06,0.0005208333333327495,8.151371084766238e-17
6322.5,9.721805553765564e-18,8.748906386691943e-06,8.748906386701665e-06,0.0005249343832015166,8.144520775290225e-17
6330.0,9.713635155446086e-18,8.818342151665772e-06,8.818342151675486e-06,0.0005291005290999464,8.137675958400259e-17
6337.5,9.705471316143691e-18,8.888888888879185e-06,8.88888888888889e-06,0.000533333333332751,8.130836636379594e-17
6345.0,9.697314038586963e-18,8.960573476692812e-06,8.960573476702509e-06,0.0005376344086015688,8.124002811514124e-17
6352.5,9.689163325507633e-18,9.03342366756032e-06,9.033423667570008e-06,0.0005420054200536192,8.11717448609238e-17
6360.0,9.681019179640582e-18,9.107468123851887e-06,9.107468123861568e-06,0.0005464480874311132,8.11035166240553e-17
6367.5,9.672881603723856e-18,9.182736455454055e-06,9.182736455463728e-06,0.0005509641873272433,8.103534342747392e-17
6375.0,9.664750600498653e-18,9.259259259249594e-06,9.259259259259259e-06,0.0005555555555549756,8.096722529414429e-17
6382.5,9.656626172709339e-18,9.337068160587916e-06,9.337068160597572e-06,0.0005602240896352749,8.089916224705754e-17
6390.0,9.648508323103446e-18,9.416195856864175e-06,9.416195856873823e-06,0.0005649717514118505,8.083115430923135e-17
6397.5,9.640397054431672e-18,9.49667616333319e-06,9.49667616334283e-06,0.0005698005697999913,8.076320150370991e-17
6405.0,9.632292369447903e-18,9.578544061293047e-06,9.57854406130268e-06,0.0005747126436775828,8.069530385356413e-17
6412.5,9.624194270909198e-18,9.661835748782647e-06,9.66183574879227e-06,0.0005797101449269588,8.062746138189148e-17
6420.0,9.616102761575782e-18,9.746588693947502e-06,9.746588693957117e-06,0.0005847953216368501,8.055967411181599e-17
6427.5,9.60801784421109e-18,9.832841691239159e-06,9.832841691248767e-06,0.0005899705014743496,8.049194206648853e-17
6435.0,9.599939521581738e-18,9.92063492062532e-06,9.92063492063492e-06,0.0005952380952375193,8.042426526908666e-17
6442.5,9.591867796457521e-18,1.0010010010000418e-05,1.001001001001001e-05,0.0006006006006000251,8.035664374281458e-17
6450.0,9.583802671611457e-18,1.0101010101000516e-05,1.01010101010101e-05,0.000606060606060031,8.028907751090343e-17
6457.5,9.575744149819743e-18,1.0193679918440982e-05,1.0193679918450559e-05,0.000611620795106459,8.022156659661104e-17
6465.0,9.56769223386179e-18,1.0288065843611829e-05,1.0288065843621397e-05,0.0006172839506167097,8.015411102322217e-17
6472.5,9.559646926520212e-18,1.0384215991683067e-05,1.0384215991692626e-05,0.000623052959500984,8.008671081404837e-17
6480.0,9.551608230580844e-18,1.0482180293491498e-05,1.048218029350105e-05,0.0006289308176094899,8.001936599242822e-17
6487.5,9.54357614883272e-18,1.058201058200104e-05,1.0582010582010584e-05,0.0006349206349200624,7.995207658172704e-17
6495.0,9.535550684068114e-18,1.0683760683751148e-05,1.0683760683760684e-05,0.0006410256410250689,7.988484260533737e-17
6502.5,9.527531839082507e-18,1.078748651563233e-05,1.0787486515641857e-05,0.0006472491909379397,7.981766408667853e-17
6510.0,9.51951961667461e-18,1.0893246187354313e-05,1.0893246187363832e-05,0.0006535947712412588,7.975054104919701e-17
6517.5,9.511514019646371e-18,1.100110011000149e-05,1.1001100110011001e-05,0.0006600660066000893,7.968347351636629e-17
6525.0,9.50351505080297e-18,1.1111111111101608e-05,1.1111111111111112e-05,0.0006666666666660965,7.961646151168704e-17
6532.5,9.495522712952812e-18,1.1223344556668393e-05,1.1223344556677888e-05,0.0006734006734001036,7.954950505868687e-17
6540.0,9.487537008907559e-18,1.1337868480716137e-05,1.1337868480725624e-05,0.0006802721088429683,7.94826041809207e-17
6547.5,9.479557941482115e-18,1.145475372278548e-05,1.145475372279496e-05,0.0006872852233671288,7.941575890197064e-17
6555.0,9.471585513494638e-18,1.1574074074064602e-05,1.1574074074074073e-05,0.0006944444444438761,7.934896924544603e-17
6562.5,9.463619727766516e-18,1.1695906432739074e-05,1.1695906432748537e-05,0.0007017543859643444,7.928223523498327e-17
6570.0,9.455660587122424e-18,1.1820330969257684e-05,1.182033096926714e-05,0.000709219858155461,7.921555689424628e-17
6577.5,9.447708094390283e-18,1.1947431302260565e-05,1.1947431302270013e-05,0.0007168458781356339,7.914893424692622e-17
6585.0,9.439762252401279e-18,1.2077294685980897e-05,1.2077294685990336e-05,0.0007246376811588538,7.908236731674158e-17
6592.5,9.431823063989856e-18,1.2210012210002776e-05,1.2210012210012208e-05,0.0007326007326001665,7.901585612743814e-17
6600.0,9.42389053199376e-18,1.2345679012336258e-05,1.2345679012345682e-05,0.0007407407407401755,7.894940070278933e-17
6607.5,9.415964659253979e-18,1.2484394506857001e-05,1.2484394506866417e-05,0.0007490636704114201,7.888300106659578e-17
6615.0,9.4080454486148e-18,1.2626262626253216e-05,1.2626262626262625e-05,0.0007575757575751929,7.881665724268572e-17
6622.5,9.400132902923788e-18,1.277139208172751e-05,1.277139208173691e-05,0.0007662835249036506,7.875036925491484e-17
6630.0,9.392227025031796e-18,1.291989664081748e-05,1.2919896640826871e-05,0.0007751937984490487,7.868413712716641e-17
6637.5,9.384327817792971e-18,1.3071895424827217e-05,1.3071895424836602e-05,0.000784313725489633,7.861796088335129e-17
6645.0,9.376435284064746e-18,1.3227513227503848e-05,1.3227513227513225e-05,0.0007936507936502308,7.855184054740782e-17
6652.5,9.368549426707869e-18,1.3386880856751008e-05,1.3386880856760376e-05,0.0008032128514050605,7.848577614330215e-17
6660.0,9.36067024858637e-18,1.355013550134565e-05,1.3550135501355012e-05,0.000813008130080739,7.841976769502794e-17
6667.5,9.352797752567598e-18,1.371742112481918e-05,1.3717421124828532e-05,0.0008230452674891507,7.835381522660664e-17
6675.0,9.344931941522217e-18,1.3888888888879545e-05,1.388888888888889e-05,0.0008333333333327727,7.828791876208746e-17
6682.5,9.337072818324192e-18,1.4064697608992067e-05,1.4064697609001405e-05,0.000843881856539524,7.822207832554726e-17
6690.0,9.329220385850819e-18,1.4245014245004919e-05,1.4245014245014248e-05,0.0008547008547002951,7.815629394109084e-17
6697.5,9.321374646982702e-18,1.4430014430005108e-05,1.4430014430014428e-05,0.0008658008658003065,7.809056563285068e-17
6705.0,9.313535604603789e-18,1.4619883040926356e-05,1.461988304093567e-05,0.0008771929824555814,7.802489342498729e-17
6712.5,9.305703261601341e-18,1.481481481480551e-05,1.4814814814814815e-05,0.0008888888888883306,7.795927734168892e-17
6720.0,9.297877620865955e-18,1.501501501500572e-05,1.5015015015015016e-05,0.0009009009009003432,7.789371740717181e-17
6727.5,9.290058685291582e-18,1.522070015219771e-05,1.5220700152207e-05,0.0009132420091318627,7.782821364568022e-17
6735.0,9.2822464577755e-18,1.5432098765422816e-05,1.54320987654321e-05,0.0009259259259253689,7.776276608148637e-17
6742.5,9.274440941218321e-18,1.564945226916131e-05,1.5649452269170582e-05,0.0009389671361496785,7.769737473889036e-17
6750.0,9.26664213852404e-18,1.5873015873006606e-05,1.5873015873015872e-05,0.0009523809523803964,7.763203964222062e-17
6757.5,9.258850052599973e-18,1.610305958131119e-05,1.610305958132045e-05,0.0009661835748786714,7.756676081583345e-17
6765.0,9.251064686356808e-18,1.63398692810365e-05,1.633986928104575e-05,0.00098039215686219,7.750153828411336e-17
6772.5,9.243286042708596e-18,1.6583747927022263e-05,1.6583747927031506e-05,0.0009950248756213358,7.743637207147305e-17
6780.0,9.235514124572744e-18,1.6835016835007598e-05,1.6835016835016834e-05,0.0010101010101004559,7.737126220235333e-17
6787.5,9.227748934870038e-18,1.7094017094007863e-05,1.7094017094017092e-05,0.0010256410256404718,7.730620870122332e-17
6795.0,9.219990476524633e-18,1.7361111111101892e-05,1.736111111111111e-05,0.0010416666666661135,7.724121159258038e-17
6802.5,9.212238752464056e-18,1.7636684303341756e-05,1.763668430335097e-05,0.0010582010582005053,7.717627090095007e-17
6810.0,9.204493765619224e-18,1.7921146953395812e-05,1.7921146953405018e-05,0.0010752688172037488,7.711138665088641e-17
6817.5,9.196755518924425e-18,1.821493624771394e-05,1.8214936247723136e-05,0.0010928961748628366,7.704655886697161e-17
6825.0,9.189024015317358e-18,1.8518518518509333e-05,1.851851851851852e-05,0.00111111111111056,7.698178757381652e-17
6832.5,9.181299257739094e-18,1.8832391713738464e-05,1.8832391713747646e-05,0.0011299435028243078,7.691707279606015e-17
6840.0,9.173581249134107e-18,1.915708812259619e-05,1.9157088122605367e-05,0.0011494252873557715,7.685241455837009e-17
6847.5,9.165869992450281e-18,1.949317738790507e-05,1.9493177387914234e-05,0.0011695906432743041,7.678781288544249e-17
6855.0,9.158165490638898e-18,1.984126984126068e-05,1.9841269841269838e-05,0.0011904761904756407,7.672326780200192e-17
6862.5,9.150467746654643e-18,2.0202020202011055e-05,2.0202020202020206e-05,0.0012121212121206633,7.665877933280153e-17
6870.0,9.142776763455623e-18,2.057613168723366e-05,2.05761316872428e-05,0.0012345679012340195,7.659434750262306e-17
6877.5,9.135092544003351e-18,2.0964360586992958e-05,2.0964360587002092e-05,0.0012578616352195776,7.652997233627685e-17
6885.0,9.127415091262782e-18,2.136752136751224e-05,2.1367521367521368e-05,0.0012820512820507343,7.646565385860204e-17
6892.5,9.119744408202276e-18,2.1786492374718543e-05,2.1786492374727664e-05,0.0013071895424831125,7.640139209446631e-17
6900.0,9.112080497793627e-18,2.2222222222213113e-05,2.2222222222222223e-05,0.0013333333333327869,7.633718706876609e-17
6907.5,9.104423363012066e-18,2.267573696144214e-05,2.2675736961451244e-05,0.0013605442176865285,7.627303880642662e-17
6915.0,9.096773006836258e-18,2.314814814813905e-05,2.3148148148148147e-05,0.001388888888888343,7.620894733240192e-17
6922.5,9.08912943224831e-18,2.3640661938525186e-05,2.3640661938534276e-05,0.0014184397163115113,7.614491267167483e-17
6930.0,9.08149264223378e-18,2.4154589371971596e-05,2.4154589371980676e-05,0.0014492753623182957,7.608093484925707e-17
6937.5,9.073862639781662e-18,2.4691358024682287e-05,2.469135802469136e-05,0.0014814814814809371,7.601701389018922e-17
6945.0,9.066239427884413e-18,2.5252525252516186e-05,2.5252525252525253e-05,0.001515151515150971,7.59531498195408e-17
6952.5,9.058623009537948e-18,2.5839793281644686e-05,2.5839793281653746e-05,0.0015503875968986812,7.588934266241034e-17
6960.0,9.051013387741644e-18,2.6455026455017406e-05,2.6455026455026456e-05,0.0015873015873010443,7.582559244392537e-17
6967.5,9.043410565498338e-18,2.7100271002700984e-05,2.7100271002710027e-05,0.001626016260162059,7.576189918924238e-17
6975.0,9.035814545814337e-18,2.7777777777768736e-05,2.7777777777777772e-05,0.0016666666666661242,7.569826292354696e-17
6982.5,9.028225331699427e-18,2.8490028490019466e-05,2.8490028490028496e-05,0.001709401709401168,7.563468367205384e-17
6990.0,9.020642926166873e-18,2.9239766081862327e-05,2.9239766081871346e-05,0.0017543859649117397,7.557116146000689e-17
6997.5,9.013067332233418e-18,3.003003003002102e-05,3.0030030030030033e-05,0.0018018018018012612,7.550769631267909e-17
7005.0,9.005498552919292e-18,3.086419753085519e-05,3.08641975308642e-05,0.0018518518518513116,7.544428825537269e-17
7012.5,8.997936591248213e-18,3.1746031746022746e-05,3.1746031746031745e-05,0.0019047619047613648,7.538093731341912e-17
7020.0,8.990381450247398e-18,3.2679738562082514e-05,3.2679738562091506e-05,0.0019607843137249507,7.531764351217913e-17
7027.5,8.982833132947564e-18,3.367003367002469e-05,3.3670033670033675e-05,0.0020202020202014816,7.52544068770428e-17
7035.0,8.975291642382921e-18,3.4722222222213244e-05,3.472222222222222e-05,0.0020833333333327947,7.519122743342948e-17
7042.5,8.967756981591204e-18,3.584229390680108e-05,3.584229390681004e-05,0.002150537634408065,7.5128105206788e-17
7050.0,8.960229153613637e-18,3.7037037037028085e-05,3.703703703703704e-05,0.002222222222221685,7.50650402225965e-17
7057.5,8.95270816149498e-18,3.8314176245201775e-05,3.8314176245210727e-05,0.0022988505747121063,7.50020325063627e-17
7065.0,8.945194008283492e-18,3.968253968253074e-05,3.968253968253968e-05,0.0023809523809518443,7.49390820836236e-17
7072.5,8.937686697030976e-18,4.1152263374476655e-05,4.115226337448559e-05,0.0024691358024685993,7.487618897994596e-17
7080.0,8.930186230792747e-18,4.2735042735033804e-05,4.2735042735042735e-05,0.002564102564102028,7.481335322092591e-17
7087.5,8.922692612627666e-18,4.444444444443552e-05,4.4444444444444447e-05,0.0026666666666661314,7.475057483218931e-17
7095.0,8.915205845598118e-18,4.629629629628738e-05,4.62962962962963e-05,0.002777777777777243,7.468785383939154e-17
7102.5,8.90772593277003e-18,4.830917874395245e-05,4.830917874396136e-05,0.002898550724637147,7.462519026821762e-17
7110.0,8.900252877212882e-18,5.050505050504162e-05,5.050505050505052e-05,0.0030303030303024973,7.456258414438242e-17
7117.5,8.8927866819997e-18,5.291005291004401e-05,5.29100529100529e-05,0.0031746031746026403,7.450003549363041e-17
7125.0,8.885327350207054e-18,5.555555555554669e-05,5.555555555555557e-05,0.0033333333333328014,7.443754434173585e-17
7132.5,8.877874884915083e-18,5.8479532163733816e-05,5.847953216374269e-05,0.003508771929824029,7.437511071450281e-17
7140.0,8.870429289207487e-18,6.172839506171952e-05,6.17283950617284e-05,0.0037037037037031713,7.431273463776526e-17
7147.5,8.862990566171519e-18,6.535947712417415e-05,6.535947712418301e-05,0.003921568627450449,7.425041613738689e-17
7155.0,8.85555871889802e-18,6.944444444443561e-05,6.944444444444446e-05,0.004166666666666137,7.418815523926148e-17
7162.5,8.84813375048139e-18,7.407407407406522e-05,7.407407407407407e-05,0.004444444444443914,7.412595196931263e-17
7170.0,8.840715664019616e-18,7.936507936507053e-05,7.936507936507937e-05,0.0047619047619042315,7.406380635349396e-17
7177.5,8.833304462614266e-18,8.547008547007663e-05,8.547008547008547e-05,0.005128205128204598,7.40017184177891e-17
7185.0,8.825900149370501e-18,9.259259259258377e-05,9.259259259259259e-05,0.005555555555555026,7.393968818821179e-17
7192.5,8.818502727397058e-18,0.00010101010101009217,0.000101010101010101,0.006060606060605531,7.387771569080573e-17
7200.0,8.811112199806284e-18,0.00011111111111110228,0.00011111111111111109,0.006666666666666137,7.381580095164486e-17
7207.5,8.803728569714125e-18,0.000123456790123448,0.00012345679012345682,0.00740740740740688,7.375394399683325e-17
7215.0,8.796351840240121e-18,0.0001388888888888801,0.00013888888888888892,0.008333333333332806,7.369214485250513e-17
7222.5,8.788982014507432e-18,0.00015873015873014995,0.00015873015873015873,0.009523809523808997,7.363040354482498e-17
7230.0,8.781619095642825e-18,0.0001851851851851764,0.00018518518518518518,0.011111111111110584,7.356872009998758e-17
7237.5,8.774263086776691e-18,0.00022222222222221337,0.00022222222222222215,0.013333333333332802,7.3507094544218e-17
7245.0,8.76691399104303e-18,0.000277777777777769,0.0002777777777777778,0.01666666666666614,7.344552690377161e-17
7252.5,8.759571811579481e-18,0.0003703703703703615,0.0003703703703703703,0.022222222222221692,7.338401720493422e-17
7260.0,8.752236551527304e-18,0.0005555555555555463,0.0005555555555555551,0.03333333333333278,7.332256547402198e-17
7267.5,8.744908214031397e-18,0.0011111111111110992,0.0011111111111111079,0.06666666666666596,7.326117173738153e-17
