24924.26857,25906.58912,21180.13446,22666.62365,24366.29837,26727.2524,20846.46374,22504.71378,21820.95402,19942.19334,22259.19679,22880.81955,21702.48954,22636.5655,19480.20715,20697.94112,23138.20824,18816.14937,22019.99454,21391.80446,19251.10848,21129.61657,19385.73868,18305.4134,21528.45538,21236.46192,21961.64637,24029.84916
27170.46198,23550.57163,23212.0857,21077.19919,21832.85871,23893.44343,20012.72284,23491.74938,24382.59689,25084.852,21197.6816,23184.48052,21640.39644,23141.3958,20815.33697,20882.67297,21331.83761,16638.69918,21015.28103,21467.54158,20364.62438,19620.8325,18716.82738,20492.58857,21070.49138,17418.352,19025.90219,20354.04669
23182.4879,21488.22596,23661.18079,19773.94164,19565.55084,24104.04416,21226.61779,21965.60158,21305.12659,21959.01527,18368.95035,23569.76283,26714.0664,20469.71924,25555.40305,23685.15495,18337.33607,21258.75898,18625.28947,18971.20238,22176.1,19087.64831,19439.62063,19946.23946,18808.12539,19736.53141,21156.80293,25274.03596
22559.81749,25617.73182,21886.58681,22888.49823,22256.15091,24651.86232,19809.87324,18778.37517,21234.87369,24301.66402,19366.88046,22707.75072,23335.79452,21586.95478,22949.01637,22115.47986,19313.08656,21198.29384,17928.7005,17765.43601,18713.55352,18648.19393,20987.15277,21310.72309,24559.87475,19170.80169,18544.3717,21908.64231
24180.45025,24841.8264,23229.70487,22253.70146,21981.62849,22911.50854,20791.48087,20452.41921,24640.03667,24464.87769,21744.97169,19817.94835,21568.16545,20332.169,20075.19595,20783.79364,19954.94574,20495.52259,20606.43831,20780.22457,17904.37767,18090.24386,22838.75442,22004.96472,22828.5963,21698.57378,17962.30642,19463.51223
22591.94175,22034.11257,22148.42412,18339.43983,24886.85828,26765.99456,23649.88398,22194.37288,19990.23317,21806.32998,25866.91176,22914.14343,21640.74633,19101.79704,20419.74203,22005.81485,22885.84572,23672.85836,20233.4254,19592.66431,22978.58377,16567.33056,20427.02659,21447.7055,20192.5198,19409.14943,22398.90091,20748.10757
28379.15603,22149.89198,20562.77463,20095.38687,27255.99608,24965.36725,22620.71011,22450.62098,24878.46457,24273.00446,19314.12035,19640.29126,19747.49029,20655.96632,21223.12065,18907.9075,20629.0951,19716.90284,23720.14334,20219.16602,18322.45788,22312.26277,20898.95079,17858.21462,20934.11207,20775.17164,20921.24818,20700.56112
25205.3054,21568.63781,20754.46285,20744.2565,22216.5951,20568.12409,25454.92351,20230.73139,22660.71704,22136.40237,18057.6541,22589.56422,23725.38494,21654.37113,20646.56717,20477.72501,18629.20958,18596.84088,19029.59004,20975.50318,19635.5555,22994.02721,15696.78,18555.43227,16129.23754,20236.27198,19125.52971,21069.9848
23268.10476,24698.3638,20239.54835,22858.26967,22504.05081,19526.05461,20857.86995,23976.24508,23218.73421,19614.68367,18393.20855,21956.51351,20140.80724,21526.15692,19058.81881,20278.50945,18357.51899,19859.15715,19325.00343,19584.64496,18860.44435,20156.27272,20934.30508,18282.27351,20066.75141,16772.6052,20208.02258,20418.59097
26722.91776,19944.45853,23282.88988,21792.30212,26501.8316,20238.33026,18794.14329,21694.95142,23615.58058,21262.78712,15662.24099,19077.40046,22017.6341,23891.25592,18694.36641,21151.18258,19665.44719,18794.74984,20300.19799,17192.55754,18237.3337,15846.63109,21662.19792,22585.05826,22099.82114,15380.50019,19308.19136,22689.08096
