,00:02:11,00:02:11,00:02:11,00:02:11,00:02:11,00:02:11,00:02:11
13806,5.074933,0.016653,5.132808,0.666112,5.092456,0.000000,
13807,5.074669,0.016653,5.134475,0.865945,5.092090,0.000000,
13808,5.075401,0.000000,5.135450,0.599500,5.092009,0.000000,
13809,5.075584,0.049958,5.136345,0.799334,5.092538,0.000000,
13810,5.074385,0.033306,5.136121,0.899251,5.092294,0.000000,
13811,5.074242,0.016653,5.133011,0.749376,5.091176,0.000000,
13812,5.075137,0.033306,5.135633,0.616153,5.092192,0.000000,
13813,5.073958,0.033306,5.136853,0.999167,5.092741,0.000000,
13814,5.073917,0.016653,5.132360,0.549542,5.092497,0.000000,
13815,5.074873,0.033306,5.134373,0.732723,5.092599,0.000000,
13816,5.075157,0.000000,5.137077,1.065779,5.092233,0.000000,
13817,5.074893,0.000000,5.134678,0.716070,5.092843,0.000000,
13818,5.075279,0.000000,5.136365,0.466278,5.091542,0.000000,
13819,5.075950,0.000000,5.135979,0.699417,5.093269,0.000000,
13820,5.074893,0.000000,5.135511,0.782681,5.091603,0.000000,
13821,5.074507,0.000000,5.134515,0.782681,5.091237,0.000000,
13822,5.075848,0.000000,5.136426,0.915903,5.093147,0.000000,
13823,5.075543,0.016653,5.134109,0.716070,5.092700,0.000000,
13824,5.075177,0.000000,5.134170,0.582848,5.092660,0.000000,
13825,5.074344,0.000000,5.138174,0.832639,5.092904,0.000000,
13826,5.075055,0.016653,5.135857,0.616153,5.092639,0.000000,
13827,5.075238,0.000000,5.131507,0.766028,5.093290,0.000000,
13828,5.074141,0.000000,5.135572,0.632806,5.093473,0.000000,
13829,5.074263,0.000000,5.135633,0.815987,5.092843,0.000000,
13830,5.074161,0.000000,5.135897,0.682764,5.093513,0.000000,
13831,5.074181,0.000000,5.138947,0.832639,5.092273,0.000000,
13832,5.075137,0.000000,5.134109,0.699417,5.093574,0.000000,
13833,5.074385,0.016653,5.132137,0.599500,5.093107,0.000000,
13834,5.073998,0.016653,5.135084,0.666112,5.092944,0.000000,
13835,5.075076,0.033306,5.133519,0.732723,5.092599,0.000000,
13836,5.075116,0.016653,5.134373,0.532889,5.092253,0.000000,
13837,5.074608,0.033306,5.133966,0.616153,5.092314,0.000000,
13838,5.074039,0.033306,5.134332,0.699417,5.093066,0.000000,
13839,5.073978,0.000000,5.135613,0.716070,5.092294,0.000000,
13840,5.074690,0.000000,5.135166,0.766028,5.092538,0.000000,
13841,5.074812,0.016653,5.134637,0.699417,5.093249,0.000000,
13842,5.074873,0.033306,5.134495,0.566195,5.092904,0.000000,
13843,5.075015,0.000000,5.133661,0.716070,5.092782,0.000000,
13844,5.075055,0.000000,5.135715,0.699417,5.092578,0.000000,
13845,5.075055,0.000000,5.133438,0.716070,5.092924,0.000000,
13846,5.076580,0.000000,5.132645,0.632806,5.092131,0.000000,
13847,5.074974,0.033306,5.134210,0.532889,5.092111,0.000000,
13848,5.074893,0.000000,5.134129,0.799334,5.093879,0.000000,
13849,5.074425,0.000000,5.135958,0.582848,5.093330,0.000000,
13850,5.074141,0.000000,5.134800,0.799334,5.092680,0.000000,
13851,5.074486,0.000000,5.131283,0.815987,5.092172,0.000000,
13852,5.074994,0.016653,5.135755,0.832639,5.091582,0.000000,
13853,5.075137,0.033306,5.135186,0.749376,5.092578,0.000000,
13854,5.075116,0.033306,5.135105,0.832639,5.093066,0.000000,
13855,5.074405,0.000000,5.133478,0.865945,5.092904,0.000000,
13856,5.075869,0.016653,5.131385,0.732723,5.091907,0.000000,
13857,5.074161,0.016653,5.136182,0.682764,5.091907,0.000000,
13858,5.074100,0.033306,5.135084,0.732723,5.091928,0.000000,
13859,5.074324,0.016653,5.136690,0.632806,5.092212,0.000000,
13860,5.074852,0.000000,5.137198,0.949209,5.093208,0.000000,
13861,5.074710,0.000000,5.135654,0.749376,5.092904,0.000000,
13862,5.074608,0.016653,5.135125,0.732723,5.093066,0.000000,
13863,5.075787,0.000000,5.137625,0.832639,5.092497,0.000000,
13864,5.076295,0.049958,5.137768,0.649459,5.091806,0.000000,
13865,5.075665,0.016653,5.134271,0.699417,5.092192,0.000000,
13866,5.075747,0.049958,5.133275,0.865945,5.092273,0.000000,
13867,5.075564,0.016653,5.135064,0.849292,5.092416,0.000000,
13868,5.075015,0.016653,5.134109,0.599500,5.091846,0.000000,
13869,5.074263,0.033306,5.135572,0.666112,5.092233,0.000000,
13870,5.074507,0.000000,5.136324,0.849292,5.092680,0.000000,
13871,5.075482,0.000000,5.137117,0.766028,5.092782,0.000000,
13872,5.074446,0.000000,5.135105,0.566195,5.092558,0.000000,
13873,5.075116,0.000000,5.134942,0.716070,5.092883,0.000000,
13874,5.075299,0.033306,5.137117,0.699417,5.093330,0.000000,
13875,5.075238,0.000000,5.137829,0.849292,5.092050,0.000000,
13876,5.074812,0.000000,5.133661,0.915903,5.092294,0.000000,
13877,5.075198,0.000000,5.132889,0.666112,5.092233,0.000000,
13878,5.074893,0.000000,5.133539,0.566195,5.092843,0.000000,
13879,5.074669,0.000000,5.137402,0.716070,5.092355,0.000000,
13880,5.075462,0.000000,5.136833,0.766028,5.092314,0.000000,
13881,5.074588,0.016653,5.131690,0.782681,5.092497,0.000000,
13882,5.074527,0.016653,5.134820,0.849292,5.092253,0.000000,
13883,5.074547,0.000000,5.134515,0.716070,5.093310,0.000000,
13884,5.073795,0.000000,5.136934,0.899251,5.092395,0.000000,
13885,5.074019,0.000000,5.135999,0.666112,5.091501,0.000000,
13886,5.074588,0.033306,5.134576,0.716070,5.090810,0.000000,
13887,5.073815,0.000000,5.134007,0.549542,5.092477,0.000000,
13888,5.074344,0.000000,5.134942,0.599500,5.092070,0.000000,
13889,5.075503,0.000000,5.137320,0.699417,5.092497,0.000000,
13890,5.074446,0.000000,5.136487,0.982515,5.092456,0.000000,
13891,5.073734,0.016653,5.137219,0.782681,5.092334,0.000000,
13892,5.074893,0.016653,5.136975,0.699417,5.093147,0.000000,
13893,5.075116,0.000000,5.135450,0.849292,5.092843,0.000000,
13894,5.074933,0.016653,5.134373,0.732723,5.092578,0.000000,
13895,5.075055,0.000000,5.133295,0.766028,5.092070,0.000000,
13896,5.074649,0.016653,5.134312,0.699417,5.092904,0.000000,
13897,5.074405,0.049958,5.133011,0.466278,5.092802,0.000000,
13898,5.074873,0.033306,5.135003,0.815987,5.092233,0.000000,
13899,5.075381,0.016653,5.138195,0.782681,5.092416,0.000000,
13900,5.075177,0.016653,5.137036,0.865945,5.091725,0.000000,
13901,5.074812,0.016653,5.136141,0.699417,5.092639,0.000000,
13902,5.075523,0.000000,5.135633,0.749376,5.092578,0.000000,
13903,5.075726,0.000000,5.136141,0.782681,5.091745,0.000000,
13904,5.075137,0.000000,5.135654,0.782681,5.092904,0.000000,
13905,5.076092,0.016653,5.132584,0.832639,5.092151,0.000000,
13906,5.075686,0.033306,5.132909,0.666112,5.091542,0.000000,
13907,5.074141,0.016653,5.135064,0.915903,5.093229,0.000000,
13908,5.075808,0.000000,5.136873,0.882598,5.092822,0.000000,
13909,5.075299,0.000000,5.136589,0.582848,5.092578,0.000000,
13910,5.075279,0.000000,5.133316,0.815987,5.094022,0.000000,
13911,5.074202,0.016653,5.135389,0.666112,5.092578,0.000000,
13912,5.075340,0.016653,5.136650,0.799334,5.092416,0.000000,
13913,5.074446,0.016653,5.138154,0.799334,5.092192,0.000000,
13914,5.075401,0.016653,5.136589,0.549542,5.093127,0.000000,
13915,5.075909,0.033306,5.136060,0.649459,5.093127,0.000000,
13916,5.075259,0.000000,5.137158,0.766028,5.092802,0.000000,
13917,5.075523,0.000000,5.135958,0.766028,5.092294,0.000000,
13918,5.075706,0.033306,5.134759,0.566195,5.093412,0.000000,
13919,5.074486,0.000000,5.135125,0.749376,5.091277,0.000000,
13920,5.076194,0.016653,5.135450,0.666112,5.091399,0.000000,
13921,5.075808,0.016653,5.136548,0.566195,5.092375,0.000000,
13922,5.074446,0.033306,5.134657,0.566195,5.092436,0.000000,
13923,5.074629,0.033306,5.132055,0.849292,5.092192,0.000000,
13924,5.075442,0.000000,5.134475,0.532889,5.091989,0.000000,
13925,5.074791,0.033306,5.136385,0.682764,5.092456,0.000000,
13926,5.074791,0.000000,5.136873,0.699417,5.093208,0.000000,
13927,5.074730,0.000000,5.130633,0.732723,5.093026,0.000000,
13928,5.075320,0.000000,5.135206,0.549542,5.092355,0.000000,
13929,5.073328,0.000000,5.133499,0.666112,5.092497,0.000000,
13930,5.074202,0.000000,5.132543,0.699417,5.093188,0.000000,
13931,5.075320,0.000000,5.132950,0.716070,5.092578,0.000000,
13932,5.074344,0.000000,5.134942,0.782681,5.093310,0.000000,
13933,5.075238,0.000000,5.133377,0.782681,5.092375,0.000000,
13934,5.076519,0.000000,5.131934,0.532889,5.092416,0.000000,
13935,5.074730,0.000000,5.135003,0.732723,5.093310,0.000000,
13936,5.074019,0.000000,5.134779,0.882598,5.092070,0.000000,
13937,5.074059,0.000000,5.131466,0.599500,5.092314,0.000000,
13938,5.074486,0.000000,5.132584,0.682764,5.093473,0.000000,
13939,5.074466,0.016653,5.136019,0.582848,5.092782,0.000000,
13940,5.075198,0.000000,5.134515,0.599500,5.092985,0.000000,
13941,5.076011,0.000000,5.134718,0.699417,5.092375,0.000000,
13942,5.075340,0.000000,5.134536,0.815987,5.092050,0.000000,
13943,5.075218,0.000000,5.130653,0.616153,5.091806,0.000000,
13944,5.074893,0.016653,5.134393,0.782681,5.092843,0.000000,
13945,5.073978,0.000000,5.137747,0.815987,5.091785,0.000000,
13946,5.073287,0.016653,5.133865,0.682764,5.092111,0.000000,
13947,5.075462,0.016653,5.132279,0.616153,5.092680,0.000000,
13948,5.075930,0.000000,5.133397,0.766028,5.092578,0.000000,
13949,5.075787,0.000000,5.132218,0.649459,5.092660,0.000000,
13950,5.074527,0.000000,5.135247,0.849292,5.093026,0.000000,
13951,5.074751,0.016653,5.134983,0.849292,5.092985,0.000000,
13952,5.074832,0.033306,5.132523,0.616153,5.092517,0.000000,
13953,5.074629,0.016653,5.134942,0.666112,5.093086,0.000000,
13954,5.075076,0.000000,5.135044,0.749376,5.092904,0.000000,
13955,5.074994,0.000000,5.132625,0.616153,5.091440,0.000000,
13956,5.075035,0.033306,5.133255,0.599500,5.092009,0.000000,
13957,5.074486,0.016653,5.135715,0.616153,5.092172,0.000000,
13958,5.074446,0.000000,5.135023,0.766028,5.091359,0.000000,
13959,5.074974,0.033306,5.134454,0.599500,5.092883,0.000000,
13960,5.075421,0.000000,5.137219,0.865945,5.092416,0.000000,
13961,5.074669,0.000000,5.134678,0.749376,5.092192,0.000000,
13962,5.075198,0.016653,5.132584,0.666112,5.093981,0.000000,
13963,5.074730,0.000000,5.135857,0.632806,5.092985,0.000000,
13964,5.075096,0.000000,5.133011,0.716070,5.091704,0.000000,
13965,5.076763,0.016653,5.132238,0.832639,5.092700,0.000000,
13966,5.074161,0.000000,5.135613,0.416320,5.093046,0.000000,
13967,5.075035,0.016653,5.134027,0.865945,5.092782,0.000000,
13968,5.075442,0.016653,5.132279,0.899251,5.092172,0.000000,
13969,5.074486,0.000000,5.137524,0.899251,5.091948,0.000000,
13970,5.073815,0.000000,5.136751,0.699417,5.092009,0.000000,
13971,5.075035,0.000000,5.132421,0.732723,5.092314,0.000000,
13972,5.074202,0.033306,5.133377,0.716070,5.091968,0.000000,
13973,5.074120,0.033306,5.134292,0.799334,5.092334,0.000000,
13974,5.074507,0.000000,5.135572,0.666112,5.092904,0.000000,
13975,5.074893,0.000000,5.130815,0.865945,5.093330,0.000000,
13976,5.076092,0.000000,5.136873,1.065779,5.092599,0.000000,
13977,5.076072,0.000000,5.138337,0.815987,5.092578,0.000000,
13978,5.074161,0.033306,5.137849,0.666112,5.092924,0.000000,
13979,5.075686,0.016653,5.136650,0.682764,5.092538,0.000000,
13980,5.074852,0.000000,5.133763,0.699417,5.091725,0.000000,
13981,5.075035,0.016653,5.134007,0.599500,5.092090,0.000000,
13982,5.075096,0.016653,5.134678,0.682764,5.093290,0.000000,
13983,5.074812,0.016653,5.133458,0.682764,5.093046,0.000000,
13984,5.074730,0.000000,5.137056,0.632806,5.093432,0.000000,
13985,5.075645,0.016653,5.140695,0.849292,5.092151,0.000000,
13986,5.074669,0.000000,5.134962,0.799334,5.092497,0.000000,
13987,5.076458,0.000000,5.133763,0.666112,5.092416,0.000000,
13988,5.075015,0.033306,5.134170,0.815987,5.091989,0.000000,
13989,5.074690,0.000000,5.132442,0.799334,5.092904,0.000000,
13990,5.074832,0.016653,5.131994,0.815987,5.092558,0.000000,
13991,5.075503,0.033306,5.135206,0.749376,5.091298,0.000000,
13992,5.075401,0.033306,5.134942,0.666112,5.092802,0.000000,
13993,5.074588,0.000000,5.132930,0.599500,5.093046,0.000000,
13994,5.074059,0.000000,5.135674,0.666112,5.092863,0.000000,
13995,5.073897,0.049958,5.136487,0.749376,5.093208,0.000000,
13996,5.075055,0.000000,5.136385,0.666112,5.093656,0.000000,
13997,5.075543,0.000000,5.136446,0.632806,5.091765,0.000000,
13998,5.074933,0.066611,5.135938,0.782681,5.091887,0.000000,
13999,5.075035,0.000000,5.135755,0.649459,5.092517,0.000000,
14000,5.075299,0.000000,5.134678,0.666112,5.092863,0.000000,
14001,5.075360,0.000000,5.133865,0.549542,5.093473,0.000000,
14002,5.074954,0.016653,5.132279,0.716070,5.093147,0.000000,
14003,5.074730,0.016653,5.133865,0.749376,5.092558,0.000000,
14004,5.075543,0.000000,5.135064,0.616153,5.092355,0.000000,
14005,5.074873,0.033306,5.132808,0.632806,5.092416,0.000000,
14006,5.074324,0.000000,5.133295,0.582848,5.092477,0.000000,
14007,5.075665,0.016653,5.134881,0.899251,5.091684,0.000000,
14008,5.074385,0.000000,5.132625,0.716070,5.094530,0.000000,
14009,5.074181,0.016653,5.131873,0.649459,5.092456,0.000000,
14010,5.074446,0.000000,5.133926,0.599500,5.092721,0.000000,
14011,5.075421,0.000000,5.135023,0.582848,5.092538,0.000000,
14012,5.075645,0.000000,5.136446,0.899251,5.093208,0.000000,
14013,5.074568,0.016653,5.133539,0.699417,5.091704,0.000000,
14014,5.076113,0.016653,5.133356,0.599500,5.091603,0.000000,
14015,5.074547,0.066611,5.134962,0.832639,5.093717,0.000000,
14016,5.074222,0.000000,5.135674,0.815987,5.092416,0.000000,
14017,5.074649,0.016653,5.134962,0.499584,5.091887,0.000000,
14018,5.075970,0.000000,5.132543,0.865945,5.093005,0.000000,
14019,5.073714,0.000000,5.131873,0.699417,5.091907,0.000000,
14020,5.075340,0.016653,5.132991,0.865945,5.092660,0.000000,
14021,5.075950,0.000000,5.136487,0.649459,5.092985,0.000000,
14022,5.074161,0.033306,5.136019,0.849292,5.092680,0.000000,
14023,5.074425,0.016653,5.134231,0.782681,5.091887,0.000000,
14024,5.074852,0.000000,5.136202,0.815987,5.092761,0.000000,
14025,5.074649,0.033306,5.134800,0.782681,5.092050,0.000000,
14026,5.074812,0.016653,5.131344,0.682764,5.093107,0.000000,
14027,5.074039,0.016653,5.136345,0.766028,5.092660,0.000000,
14028,5.074832,0.000000,5.136690,0.699417,5.091216,0.000000,
14029,5.075157,0.033306,5.136507,0.782681,5.092700,0.000000,
14030,5.074812,0.000000,5.134678,0.716070,5.093229,0.000000,
14031,5.074588,0.016653,5.135186,0.799334,5.092904,0.000000,
14032,5.075808,0.016653,5.134820,0.732723,5.092639,0.000000,
14033,5.074974,0.049958,5.135674,0.799334,5.092538,0.000000,
14034,5.074507,0.000000,5.139170,0.682764,5.092843,0.000000,
14035,5.075930,0.016653,5.134251,0.849292,5.093473,0.000000,
14036,5.075218,0.000000,5.136792,0.749376,5.093371,0.000000,
14037,5.074202,0.000000,5.134129,0.799334,5.092375,0.000000,
14038,5.075177,0.000000,5.133844,0.749376,5.093005,0.000000,
14039,5.075665,0.033306,5.136934,0.716070,5.093473,0.000000,
14040,5.074812,0.000000,5.135349,0.949209,5.092802,0.000000,
14041,5.075360,0.049958,5.135471,0.649459,5.092843,0.000000,
14042,5.076133,0.033306,5.135979,0.749376,5.092233,0.000000,
14043,5.074852,0.000000,5.135735,0.832639,5.092314,0.000000,
14044,5.075523,0.000000,5.134698,0.466278,5.092029,0.000000,
14045,5.075381,0.033306,5.133905,0.566195,5.091359,0.000000,
14046,5.074893,0.016653,5.136690,0.716070,5.092212,0.000000,
14047,5.074791,0.016653,5.136650,0.649459,5.092111,0.000000,
14048,5.074568,0.000000,5.136365,0.566195,5.092172,0.000000,
14049,5.073612,0.016653,5.136731,0.766028,5.091806,0.000000,
14050,5.075828,0.016653,5.135003,0.666112,5.092416,0.000000,
14051,5.074324,0.016653,5.135186,0.649459,5.092416,0.000000,
14052,5.075096,0.016653,5.135166,0.732723,5.093107,0.000000,
14053,5.075238,0.000000,5.130612,0.749376,5.091887,0.000000,
14054,5.076133,0.016653,5.131486,0.649459,5.092436,0.000000,
14055,5.075625,0.016653,5.135450,0.782681,5.093066,0.000000,
14056,5.073307,0.016653,5.134475,0.682764,5.093208,0.000000,
14057,5.075137,0.049958,5.133946,0.749376,5.091806,0.000000,
14058,5.075340,0.000000,5.136426,0.732723,5.093046,0.000000,
14059,5.075076,0.000000,5.133397,0.766028,5.092761,0.000000,
14060,5.075665,0.000000,5.134332,0.749376,5.092680,0.000000,
14061,5.074527,0.000000,5.136792,0.849292,5.092253,0.000000,
14062,5.074608,0.016653,5.135328,0.865945,5.092700,0.000000,
14063,5.075401,0.000000,5.132604,0.766028,5.093473,0.000000,
14064,5.075564,0.000000,5.136101,0.616153,5.093208,0.000000,
14065,5.074791,0.016653,5.135023,0.699417,5.092721,0.000000,
14066,5.074425,0.033306,5.135633,0.782681,5.092477,0.000000,
14067,5.074527,0.049958,5.136080,0.732723,5.093452,0.000000,
14068,5.073632,0.000000,5.134576,0.616153,5.093188,0.000000,
14069,5.074954,0.000000,5.135430,0.849292,5.092944,0.000000,
14070,5.075259,0.000000,5.137158,0.882598,5.093168,0.000000,
14071,5.074629,0.033306,5.136955,0.682764,5.092639,0.000000,
14072,5.074588,0.016653,5.134434,0.532889,5.092761,0.000000,
14073,5.074730,0.000000,5.133255,0.849292,5.092680,0.000000,
14074,5.074446,0.000000,5.134048,0.766028,5.091623,0.000000,
14075,5.075889,0.016653,5.134881,0.865945,5.091582,0.000000,
14076,5.075198,0.000000,5.136019,0.666112,5.093473,0.000000,
14077,5.074283,0.000000,5.133824,0.766028,5.093635,0.000000,
14078,5.074649,0.000000,5.136263,0.582848,5.093452,0.000000,
14079,5.074608,0.000000,5.134962,0.849292,5.092416,0.000000,
14080,5.075909,0.016653,5.134962,0.666112,5.091501,0.000000,
14081,5.075767,0.000000,5.133926,0.649459,5.093026,0.000000,
14082,5.074649,0.000000,5.136731,0.732723,5.092436,0.000000,
14083,5.075137,0.000000,5.134190,0.632806,5.093086,0.000000,
14084,5.074690,0.016653,5.136202,0.699417,5.092151,0.000000,
14085,5.074608,0.000000,5.137320,0.732723,5.092273,0.000000,
14086,5.074608,0.016653,5.135227,0.682764,5.092314,0.000000,
14087,5.074181,0.033306,5.135267,0.599500,5.091725,0.000000,
14088,5.074039,0.033306,5.136650,0.849292,5.093798,0.000000,
14089,5.076031,0.000000,5.134109,0.716070,5.092639,0.000000,
14090,5.074547,0.000000,5.134556,0.682764,5.092009,0.000000,
14091,5.074141,0.000000,5.135613,0.782681,5.092151,0.000000,
14092,5.075198,0.000000,5.135593,0.915903,5.091867,0.000000,
14093,5.074994,0.049958,5.131771,0.482931,5.092822,0.000000,
14094,5.074893,0.016653,5.135572,0.815987,5.092416,0.000000,
14095,5.074954,0.033306,5.132930,0.782681,5.091603,0.000000,
14096,5.074832,0.000000,5.135674,0.616153,5.091826,0.000000,
14097,5.074873,0.016653,5.135532,0.799334,5.093595,0.000000,
14098,5.074446,0.000000,5.134414,0.649459,5.093330,0.000000,
14099,5.073897,0.000000,5.136345,0.716070,5.093879,0.000000,
14100,5.074791,0.000000,5.132564,0.699417,5.091887,0.000000,
14101,5.076397,0.000000,5.136040,0.749376,5.092375,0.000000,
14102,5.076987,0.000000,5.133702,0.566195,5.091928,0.000000,
14103,5.075787,0.016653,5.134881,0.599500,5.093107,0.000000,
14104,5.075096,0.000000,5.135145,0.532889,5.093026,0.000000,
14105,5.074181,0.000000,5.133235,0.782681,5.092233,0.000000,
14106,5.075259,0.083264,5.136182,0.716070,5.092822,0.000000,
14107,5.074710,0.016653,5.133031,0.549542,5.091521,0.000000,
14108,5.074181,0.016653,5.135105,0.849292,5.093615,0.000000,
14109,5.075076,0.000000,5.136060,0.732723,5.092395,0.000000,
14110,5.073815,0.000000,5.135450,0.832639,5.093229,0.000000,
14111,5.074202,0.016653,5.132564,0.582848,5.092619,0.000000,
14112,5.074873,0.033306,5.132015,0.782681,5.092273,0.000000,
14113,5.073754,0.000000,5.131994,0.682764,5.092436,0.000000,
14114,5.074974,0.000000,5.134373,0.865945,5.092233,0.000000,
14115,5.076661,0.016653,5.135958,0.815987,5.093310,0.000000,
14116,5.074568,0.016653,5.133926,0.599500,5.092497,0.000000,
14117,5.075279,0.033306,5.138134,0.699417,5.092863,0.000000,
14118,5.075503,0.033306,5.135206,0.766028,5.093229,0.000000,
14119,5.074933,0.000000,5.133987,0.682764,5.093147,0.000000,
14120,5.075543,0.033306,5.135227,0.782681,5.092761,0.000000,
14121,5.075015,0.016653,5.134434,0.632806,5.093046,0.000000,
14122,5.074059,0.000000,5.133946,0.799334,5.092741,0.000000,
14123,5.073551,0.016653,5.136182,0.732723,5.092843,0.000000,
14124,5.073917,0.066611,5.136873,0.499584,5.093107,0.000000,
14125,5.075808,0.000000,5.134190,0.832639,5.093147,0.000000,
14126,5.076621,0.033306,5.133458,0.582848,5.092375,0.000000,
14127,5.075503,0.033306,5.136792,0.749376,5.092456,0.000000,
14128,5.075137,0.016653,5.134901,0.865945,5.092334,0.000000,
14129,5.075604,0.000000,5.134861,0.699417,5.092924,0.000000,
14130,5.074588,0.000000,5.133763,0.782681,5.093452,0.000000,
14131,5.074405,0.049958,5.133966,0.666112,5.092355,0.000000,
14132,5.075157,0.033306,5.134129,0.632806,5.091989,0.000000,
14133,5.074954,0.016653,5.132482,0.899251,5.092212,0.000000,
14134,5.074751,0.000000,5.135186,0.882598,5.092294,0.000000,
14135,5.074222,0.000000,5.135044,0.749376,5.092863,0.000000,
14136,5.074852,0.000000,5.132055,0.632806,5.092273,0.000000,
14137,5.074771,0.000000,5.134840,0.849292,5.092192,0.000000,
14138,5.075360,0.016653,5.135105,0.599500,5.092822,0.000000,
14139,5.073775,0.000000,5.134109,0.632806,5.093574,0.000000,
14140,5.075035,0.016653,5.134393,0.582848,5.091928,0.000000,
14141,5.076133,0.016653,5.134353,0.815987,5.092375,0.000000,
14142,5.075279,0.049958,5.136467,0.699417,5.092172,0.000000,
14143,5.075259,0.016653,5.137483,0.832639,5.091582,0.000000,
14144,5.074486,0.016653,5.135918,0.749376,5.091887,0.000000,
14145,5.074385,0.000000,5.134109,0.815987,5.092131,0.000000,
14146,5.074873,0.000000,5.135796,0.682764,5.092660,0.000000,
14147,5.075482,0.000000,5.132035,0.766028,5.093249,0.000000,
14148,5.075584,0.016653,5.132543,0.649459,5.093595,0.000000,
14149,5.077088,0.049958,5.134190,0.716070,5.092863,0.000000,
14150,5.075767,0.000000,5.135308,0.815987,5.093534,0.000000,
14151,5.074913,0.000000,5.135044,0.666112,5.092680,0.000000,
14152,5.075625,0.000000,5.135430,0.882598,5.092822,0.000000,
14153,5.075543,0.016653,5.134475,0.716070,5.091704,0.000000,
14154,5.074812,0.033306,5.135694,0.815987,5.092253,0.000000,
14155,5.074649,0.000000,5.133682,0.799334,5.092802,0.000000,
14156,5.074690,0.000000,5.132279,0.782681,5.093127,0.000000,
14157,5.075076,0.016653,5.135267,0.732723,5.092985,0.000000,
14158,5.074812,0.000000,5.133194,0.782681,5.092172,0.000000,
14159,5.074324,0.000000,5.137158,0.532889,5.092782,0.000000,
14160,5.074283,0.000000,5.134109,0.766028,5.092416,0.000000,
14161,5.074669,0.000000,5.135044,0.932556,5.092761,0.000000,
14162,5.074771,0.033306,5.135369,0.532889,5.091582,0.000000,
14163,5.074812,0.033306,5.136365,0.799334,5.092151,0.000000,
14164,5.075055,0.016653,5.135918,0.732723,5.092253,0.000000,
14165,5.073978,0.000000,5.135471,0.699417,5.092029,0.000000,
14166,5.075177,0.000000,5.135776,0.649459,5.093086,0.000000,
14167,5.075787,0.016653,5.134515,0.682764,5.093473,0.000000,
14168,5.075564,0.000000,5.133641,0.716070,5.091826,0.000000,
14169,5.073693,0.000000,5.136406,0.599500,5.091237,0.000000,
14170,5.074730,0.016653,5.137097,0.849292,5.091399,0.000000,
14171,5.075584,0.000000,5.131608,0.582848,5.092253,0.000000,
14172,5.075259,0.000000,5.135227,0.732723,5.092599,0.000000,
14173,5.075360,0.000000,5.134800,0.849292,5.091725,0.000000,
14174,5.074994,0.016653,5.132340,0.549542,5.092375,0.000000,
14175,5.075157,0.000000,5.136304,0.882598,5.092456,0.000000,
14176,5.074629,0.000000,5.134495,0.566195,5.091542,0.000000,
14177,5.074568,0.000000,5.135593,0.716070,5.092192,0.000000,
14178,5.075015,0.016653,5.134718,0.849292,5.092883,0.000000,
14179,5.074893,0.016653,5.136141,0.566195,5.092904,0.000000,
14180,5.074751,0.016653,5.133641,0.915903,5.093879,0.000000,
14181,5.075604,0.016653,5.135593,0.766028,5.092578,0.000000,
14182,5.074873,0.000000,5.134596,0.716070,5.091907,0.000000,
14183,5.074710,0.016653,5.132482,0.699417,5.093696,0.000000,
14184,5.075401,0.016653,5.135349,0.766028,5.093778,0.000000,
14185,5.074141,0.016653,5.133885,0.699417,5.091948,0.000000,
14186,5.074954,0.033306,5.135837,0.716070,5.092009,0.000000,
14187,5.076052,0.033306,5.135715,0.666112,5.092782,0.000000,
14188,5.075564,0.016653,5.132401,0.682764,5.092090,0.000000,
14189,5.074425,0.000000,5.134515,0.632806,5.091826,0.000000,
14190,5.074446,0.000000,5.135633,0.616153,5.091623,0.000000,
14191,5.074812,0.016653,5.133478,0.599500,5.092904,0.000000,
14192,5.074893,0.016653,5.133417,0.682764,5.092721,0.000000,
14193,5.075747,0.000000,5.134962,0.632806,5.092965,0.000000,
14194,5.074547,0.000000,5.135044,0.782681,5.092599,0.000000,
14195,5.074730,0.000000,5.133560,0.782681,5.092843,0.000000,
14196,5.075503,0.033306,5.131934,0.566195,5.092395,0.000000,
14197,5.075198,0.033306,5.133458,0.716070,5.091785,0.000000,
14198,5.075096,0.016653,5.135084,0.349709,5.093717,0.000000,
14199,5.075198,0.016653,5.133214,0.666112,5.092965,0.000000,
14200,5.076478,0.016653,5.132686,0.699417,5.092538,0.000000,
14201,5.074771,0.016653,5.132381,0.699417,5.093005,0.000000,
14202,5.074344,0.000000,5.132869,0.799334,5.092517,0.000000,
14203,5.074893,0.016653,5.135593,0.682764,5.092538,0.000000,
14204,5.075340,0.016653,5.135247,0.865945,5.093066,0.000000,
14205,5.074486,0.000000,5.134881,0.582848,5.091806,0.000000,
14206,5.074425,0.000000,5.133560,0.799334,5.093452,0.000000,
14207,5.075991,0.016653,5.130368,0.782681,5.092273,0.000000,
14208,5.075889,0.016653,5.134698,0.649459,5.092273,0.000000,
14209,5.075564,0.016653,5.134962,0.599500,5.092904,0.000000,
14210,5.075564,0.033306,5.134434,0.749376,5.092029,0.000000,
14211,5.073958,0.000000,5.138113,0.599500,5.092741,0.000000,
14212,5.074242,0.016653,5.136019,0.632806,5.092924,0.000000,
14213,5.073734,0.000000,5.136507,0.766028,5.091867,0.000000,
14214,5.074161,0.000000,5.133478,0.666112,5.093107,0.000000,
14215,5.074913,0.000000,5.135796,0.682764,5.091725,0.000000,
