,00355.p,00355.p,00355.s,00355.s,00387.o,00387.o,00355.p
9452,14776008.699214,0.000000,34477353.631499,1849299577.643630,16109953.929001,0.000000,
9453,10058017.985704,84076819.733555,26581904.676504,2101920493.338884,16318621.017625,0.000000,
9454,12934467.496719,0.000000,26074244.001329,2186458810.366361,18785774.221428,0.000000,
9455,15401426.037382,168224642.797669,46614982.806483,2271032677.768526,19303120.633520,0.000000,
9456,10988669.469551,252390225.124896,14377698.371372,1261951125.624480,11912950.079142,0.000000,
9457,6471329.742611,84147830.557868,38519819.896482,2440287086.178185,17873196.431971,0.000000,
9458,8424778.090454,0.000000,55891210.746419,2440802050.478767,19623568.478981,0.000000,
9459,9967998.876266,0.000000,36789109.254655,1683666944.213156,19524946.252472,0.000000,
9460,11923008.506197,0.000000,28368537.480262,1684022166.944213,17884512.759297,0.000000,
9461,12233942.494517,168437742.714405,26832428.496377,1852815169.858451,15318129.678008,0.000000,
9462,13881769.888288,0.000000,36401085.484847,1937442633.534554,17172263.491439,0.000000,
9463,12136254.338020,0.000000,30752034.297188,2527632089.925063,12547652.790155,0.000000,
9464,15327824.185235,168544343.255620,23043171.929482,1769715604.184013,12550298.997305,0.000000,
9465,17286023.288696,84289942.131557,24797211.979622,2360118379.683597,19343883.204018,0.000000,
9466,11114786.580741,84307714.508743,37872606.126970,2192000577.227310,16054691.727741,0.000000,
9467,12146493.742195,252976466.278102,31292661.844299,1939486241.465446,10911257.090447,0.000000,
9468,14723006.443272,168686529.766861,26872060.711154,1939895092.318901,10089892.527559,0.000000,
9469,16064847.032988,84361042.880933,35219087.726170,2193387114.904246,16991665.131047,0.000000,
9470,19776286.582472,0.000000,26574385.095190,1096924695.774354,12360179.114042,0.000000,
9471,12362783.861754,0.000000,30288820.461302,2363104925.895087,14011155.043324,0.000000,
9472,11334939.810239,84414388.114072,36065717.578030,1603873374.167361,12468433.791266,0.000000,
9473,22674655.997524,84432173.605329,30404652.360314,2195236513.738551,7833062.980965,0.000000,
9474,12886041.407777,0.000000,27112231.121968,3040198594.920899,17834281.308368,0.000000,
9475,6805263.078293,0.000000,26911722.173257,2365097005.828476,16394497.415895,0.000000,
9476,18769981.103753,84485541.319734,34755404.571228,2196624074.313072,15160369.353028,0.000000,
9477,13203645.985116,84503334.304746,31049198.761876,2197086691.923397,13616259.922149,0.000000,
9478,18262011.550158,0.000000,30746211.536415,2620155004.059117,15476280.974704,0.000000,
9479,13828388.757257,84538925.895087,25283248.100948,2705245628.642797,21052173.928954,0.000000,
9480,11973364.309141,84556724.500416,40358495.214436,1944804663.509575,14347393.439405,0.000000,
9481,14247173.397370,169149049.958368,36547096.975872,1437766924.646128,13937452.236560,0.000000,
9482,11771881.488990,0.000000,45641856.299404,1607254219.296420,16212152.576937,0.000000,
9483,18797661.063700,0.000000,37388754.423393,1776812762.697752,18074674.099707,0.000000,
9484,19937978.476110,84627937.656120,35537122.257942,1861814628.434638,17045422.013256,0.000000,
9485,13845861.711720,0.000000,36267891.498602,1269686184.429642,21182101.872400,0.000000,
9486,17879388.546274,0.000000,32865003.223784,2285915997.814321,14675567.477288,0.000000,
9487,10957305.813674,0.000000,45276414.588589,1185539140.716070,13748317.671877,0.000000,
9488,13130854.443276,0.000000,45596116.610105,1948081158.097419,14268172.544657,0.000000,
9489,15408731.007955,84716996.253122,35160862.702710,1270754943.796836,13650687.872816,0.000000,
9490,16446332.228107,84734813.592839,24617780.316278,762613322.335554,12619198.313386,0.000000,
9491,13035683.268498,0.000000,32796123.778686,1271289492.089925,15415212.754022,0.000000,
9492,14590617.674384,0.000000,20488952.478919,2288802255.099916,13866260.768567,0.000000,
9493,13662173.516294,0.000000,26185832.572889,847882768.526228,7452094.645249,0.000000,
9494,14596753.341967,0.000000,22464506.916358,1696122033.721899,14493230.268619,0.000000,
9495,8490676.426059,84823928.393006,29717367.491201,1357182854.288094,15635270.004085,0.000000,
9496,10356659.786783,84841756.973356,32416345.132638,1527151625.520400,14395757.103636,0.000000,
9497,16056196.351573,84859587.427144,33666218.156516,1782051335.970025,15020312.715985,0.000000,
9498,16577621.045776,0.000000,11811554.995118,1103406456.806827,12329605.652798,0.000000,
9499,3005325.152220,0.000000,10363190.180055,2546857618.651124,14715730.055684,0.000000,
9500,11298250.504369,0.000000,16066319.524554,1613348710.553705,15133436.455393,0.000000,
9501,13374132.945552,84930927.976686,29443827.570044,1189032991.673605,11715325.758500,0.000000,
9502,8917961.463134,0.000000,15554583.947325,2803309337.323064,10784511.536818,0.000000,
9503,17735949.979428,169933218.984180,19188016.059611,679732875.936719,13690908.756048,0.000000,
9504,14108747.090032,84984453.059950,25312752.132118,1019813436.719400,14627451.027169,0.000000,
9505,14734285.140598,255006895.503747,33515310.566287,1275034477.518735,17950924.854391,0.000000,
9506,17850909.521916,170040291.631973,32069366.524831,2295543937.031640,16190359.798945,0.000000,
9507,11730094.525718,0.000000,26989598.023780,935417945.045795,16401371.106759,0.000000,
9508,14328255.318696,0.000000,36962745.604758,1616061075.249792,16923953.745997,0.000000,
9509,16096708.184973,85073699.000833,30324121.225881,3147726863.030807,19004500.631289,0.000000,
9510,11114253.244140,0.000000,19423975.295828,936007091.902581,17346544.782908,0.000000,
9511,17454078.323400,170218820.982515,44778022.365397,1787297620.316403,16934611.706633,0.000000,
9512,20263449.052846,170254538.093256,18289061.709240,1617418111.885928,17249910.475762,0.000000,
9513,13199989.554911,0.000000,20475574.348948,851451294.754371,14031484.959942,0.000000,
9514,14034428.576645,0.000000,18088819.054344,1192281884.887594,6341482.542044,0.000000,
9515,14661255.724396,0.000000,31922024.875100,1788797975.020816,9670189.945879,0.000000,
9516,12792288.581918,340794888.009992,23608532.586137,2981955270.087427,16952382.429694,0.000000,
9517,12898995.545299,85216589.925062,26110063.563465,1959981568.276436,14355333.752023,0.000000,
9518,15086665.844181,170468919.442132,27572182.404882,1448985815.258118,14150252.102131,0.000000,
9519,12384066.693691,0.000000,18107794.997497,937775645.295587,10614914.308875,0.000000,
9520,17487053.746102,85270204.933389,26438759.830423,2131755123.334721,14468455.182792,0.000000,
9521,16241382.488467,85288080.349709,36438999.172845,1620473526.644463,10619365.473229,0.000000,
9522,7601727.182228,85305957.639467,16348920.104242,1108977449.313072,14266255.122808,0.000000,
9523,15206640.836412,85323836.802664,20622704.695953,1023886041.631973,14373400.242634,0.000000,
9524,13751351.019030,0.000000,38024569.105643,853417178.393006,16876658.068804,0.000000,
9525,11982854.109103,0.000000,34489780.087944,1963270817.235637,13858431.274006,0.000000,
9526,19697686.481591,85377485.532889,31057727.891601,2219814623.855121,15841525.635984,0.000000,
9527,21890903.515464,170790744.379684,27103023.400094,1964093560.366361,16887268.426211,0.000000,
9528,6360118.290935,0.000000,25857530.100849,1366612171.523731,14284200.096032,0.000000,
9529,11367181.973298,0.000000,26384376.506818,2221209929.225645,12201470.558491,0.000000,
9530,15854802.974860,0.000000,28476060.606155,1110837564.217319,9700636.030670,0.000000,
9531,15649463.663091,85466937.552040,11684932.868440,1452937938.384680,17840388.575930,0.000000,
9532,10226457.141682,0.000000,14817927.695087,2222605672.980849,24418275.215855,0.000000,
9533,10124224.796092,0.000000,15447270.822894,1710054629.475437,13672922.147297,0.000000,
9534,17434015.402688,85520631.244796,26933987.867620,1624891993.651124,16703248.290000,0.000000,
9535,14827235.925629,0.000000,39678518.674217,3250464249.791840,19421590.719487,0.000000,
9536,15874729.411489,85556436.407161,34360434.055125,2652249528.621982,15352534.365054,0.000000,
9537,10863930.111142,85574341.798501,21310016.756464,2823953279.350541,19847564.626117,0.000000,
9538,10970686.220270,85592249.063281,31449300.498105,1283883735.949209,20478614.277840,0.000000,
9539,15048660.621359,0.000000,19751367.065535,1455372689.425479,17661275.312568,0.000000,
9540,10975277.426003,0.000000,15992547.106461,941908761.344713,15678967.751430,0.000000,
9541,8991155.347229,0.000000,26450724.451727,2226795534.554538,22164243.414096,0.000000,
9542,10561588.845866,85663896.856786,25724265.901819,2398589111.990008,15685527.988911,0.000000,
9543,14956664.219837,85681813.488759,23951581.163241,2056363523.730225,20186267.093907,0.000000,
9544,14332108.500003,342798927.976686,55131541.456211,2056793567.860116,9833709.481755,0.000000,
9545,17160272.203587,171435304.746045,42377501.478358,2400094266.444629,16218549.948506,0.000000,
9546,13919471.954548,171471149.250624,37781423.876633,2400596089.508742,22082771.296317,0.000000,
9547,8374365.112407,0.000000,22715465.367399,2572604962.531224,16644050.660912,0.000000,
9548,16856932.842755,85771424.750208,18008648.751260,2573142742.506245,15705216.934240,0.000000,
9549,8168419.805394,85789352.622814,21782452.814386,2230523168.193172,12671523.031449,0.000000,
9550,9741305.249395,85807282.368859,35613374.030042,3174869447.647793,14140604.394282,0.000000,
9551,13934025.220274,85825213.988343,37401857.170210,1973979921.731890,15610298.930987,0.000000,
9552,13412991.793947,85843147.481266,29340919.549259,2746980719.400499,16451872.747262,0.000000,
9553,19914069.508117,85861082.847627,25154614.115512,2318249236.885928,15931255.606492,0.000000,
9554,17611908.416364,85879020.087427,38892964.419479,2061096482.098251,18345737.933713,0.000000,
9555,15728202.978635,85896959.200666,36174866.850863,2319217898.417985,16462185.784306,0.000000,
9556,16570500.768554,171829800.374688,35448286.454247,2147872504.683597,17619266.639980,0.000000,
9557,11748630.885396,171865686.094921,36294877.556669,1632724017.901749,11643732.395352,0.000000,
9558,15318377.705112,85950787.781016,38925466.634227,1719015755.620317,18046307.981366,0.000000,
9559,19204441.397712,85968734.388010,43865882.536847,1633405953.372190,22037883.571146,0.000000,
9560,12280812.860854,0.000000,33378619.570513,1891707023.105745,11336134.948475,0.000000,
9561,16167863.179005,0.000000,36010240.716863,1118060231.890091,13753182.314605,0.000000,
9562,17431334.453904,0.000000,45993521.028972,2236587221.690258,14281093.287536,0.000000,
9563,10082875.728558,86040539.550375,34659885.316923,1634770251.457119,11028145.328113,0.000000,
9564,13971899.297810,86058495.524563,34877222.307314,2409637874.687760,13551691.800137,0.000000,
9565,24797415.766400,172152906.744380,32888098.029165,2237987787.676936,13554519.635030,0.000000,
9566,23436345.361076,172188826.186511,26904504.091646,2066265914.238135,21649718.136246,0.000000,
9567,17344411.405615,0.000000,25123117.126922,2411146491.257285,20287705.462324,0.000000,
9568,19555960.567576,0.000000,21763891.599402,1119694396.024146,17137750.389866,0.000000,
9569,19034232.095912,86148303.497086,33651681.053546,1809114373.438801,14617448.957639,0.000000,
9570,11359811.080181,0.000000,28504711.136386,1809491684.950042,15041231.337647,0.000000,
9571,14202725.064725,0.000000,27879423.275197,2240790234.804329,12203823.018583,0.000000,
9572,14942277.744367,258606632.285595,26412054.322788,1810246425.999167,15152732.360486,0.000000,
9573,12419411.211483,86220183.597002,30943278.781151,2155504589.925062,15050642.400353,0.000000,
9574,13053627.477896,0.000000,36213289.132226,1724763166.111574,16632847.915382,0.000000,
9575,13898693.609820,86256134.887594,31166767.488683,2501427911.740216,15162211.210712,0.000000,
9576,10952768.295509,86274113.343047,36860277.917558,949015246.773522,13901590.528907,0.000000,
9577,12535106.380569,86292093.671940,16748587.516892,1466965592.422981,11587073.124894,0.000000,
9578,13591308.334698,0.000000,30975539.925581,1812511593.359700,11589487.727258,0.000000,
9579,14647949.625315,0.000000,28136708.992504,2417185678.601165,9589664.862618,0.000000,
9580,15283418.768787,86346045.899251,33623521.291334,1813266963.884263,17602282.306123,0.000000,
9581,23298890.933276,86364033.721898,33208826.443354,1640916640.716070,17289674.719720,0.000000,
9582,15078893.248009,86382023.417985,29841446.078231,1468494398.105745,16449701.725107,0.000000,
9583,9070314.073396,0.000000,37546881.513128,3369600584.512906,18562503.219976,0.000000,
9584,18355387.532842,172836016.860949,33440562.344311,3111048303.497086,15823609.942101,0.000000,
9585,16037930.382725,86436003.746878,14560752.584311,1296540056.203164,21313565.377038,0.000000,
9586,10236862.903888,86454000.936719,19734983.123980,2074896022.481266,14669319.006600,0.000000,
9587,15727939.453126,0.000000,35994814.453128,3026520000.000000,14883486.328130,0.000000,
9588,20059936.740694,172980001.873439,34101892.459179,2767680029.975021,12775012.345393,0.000000,
9589,13939277.947497,86508003.746878,27456153.532942,1211112052.456286,12355269.089825,0.000000,
9590,11407237.439563,86526008.430475,19328930.105928,2682306261.344713,17850214.141543,0.000000,
9591,15001526.035434,86544014.987510,22185355.404510,1990512344.712739,8451563.963624,0.000000,
9592,14687648.016483,86562023.417985,50719935.596473,1731240468.359700,15427313.743932,0.000000,
9593,16170343.212220,0.000000,55697848.842090,1212120472.106578,14796392.481769,0.000000,
9594,14693760.229490,86598045.899251,18182206.902670,2164951147.481266,10676761.030061,0.000000,
9595,11630574.456182,0.000000,34785990.873494,779544539.550375,18608919.129895,0.000000,
9596,11950257.048084,0.000000,45791692.936472,1386145213.988343,15757418.585532,0.000000,
9597,11635412.968644,86652093.671940,37550650.944261,1906346060.782681,17135790.008364,0.000000,
9598,12907414.340644,86670113.343047,27824999.767116,1820072380.203997,20736501.727589,0.000000,
9599,18518583.502597,86688134.887594,34709116.507726,1907138967.527061,23174684.497541,0.000000,
9600,14712104.497654,0.000000,38420819.659329,2254360115.945045,17993221.328061,0.000000,
9601,14397569.542472,0.000000,23184321.542659,1214138570.358035,16620723.662998,0.000000,
9602,13447583.943798,0.000000,23400913.791959,2342039690.570358,15141767.747735,0.000000,
9603,17580810.311069,86760239.800167,32513908.225888,2429286714.404663,16415816.856718,0.000000,
9604,13029452.267535,86778270.711907,18114116.567060,1735565414.238135,16948880.998420,0.000000,
9605,13985732.497092,173592606.994172,21826218.896975,1475537159.450458,13561922.421419,0.000000,
9606,12822918.599657,86814338.155704,42283839.018709,1389029410.491257,13352791.269068,0.000000,
9607,6783779.272483,0.000000,37734772.203177,2257641741.881765,18549396.448189,0.000000,
9608,14948618.464537,0.000000,23642141.259514,3126614871.357202,10177782.784369,0.000000,
9609,19087306.649160,86868453.372190,23328930.348976,868684533.721898,15587967.096816,0.000000,
9610,13682077.542325,86886495.524563,15060891.558209,1563956919.442132,14742703.708395,0.000000,
9611,11138887.515613,86904539.550375,33841001.118860,1477377172.356370,15700527.164863,0.000000,
9612,15703787.410333,0.000000,36819015.076927,2694600148.938385,9549600.452228,0.000000,
9613,17192849.831563,86940633.222315,20058324.803492,1564931398.001665,12947701.725003,0.000000,
9614,14754952.293355,173917365.736886,25370025.885691,2087008388.842631,17514871.427359,0.000000,
9615,20491344.893657,86976734.388010,13908633.062538,2609302031.640300,17943198.378389,0.000000,
9616,11469039.404722,0.000000,27504455.609478,2174869694.525395,14654883.683811,0.000000,
9617,6373010.965389,0.000000,40468619.630228,2871423820.566195,15826310.564054,0.000000,
9618,11792516.993159,174061800.374688,16467028.233686,2262803404.870941,14342250.397084,0.000000,
9619,9988528.033281,174097918.401332,15195313.922965,1828028143.213988,12963834.255958,0.000000,
9620,11265996.251544,0.000000,29334103.447424,783603180.786844,13072806.971135,0.000000,
9621,8079182.490744,0.000000,25406902.832743,1393361325.562032,13394434.129398,0.000000,
9622,11695979.276049,0.000000,28920966.937136,2961507014.363030,9782091.758150,0.000000,
9623,22120620.739227,0.000000,34563469.905039,2526515205.661948,13080943.994832,0.000000,
9624,7977839.572345,0.000000,45207757.576615,2614178471.065779,18614959.002135,0.000000,
9625,8617853.469786,87157352.622814,36812065.438837,1481674994.587844,19044392.235699,0.000000,
9626,17664942.027020,87175424.750208,36606867.815029,2353736468.255620,14153236.684298,0.000000,
9627,23096910.679904,87193498.751041,39488266.646287,2441417965.029142,13623984.179850,0.000000,
9628,12881592.443435,0.000000,24911509.353423,2267500940.258118,16288294.577237,0.000000,
9629,12564818.090842,0.000000,12884262.618577,1919052352.206495,12032410.544616,0.000000,
9630,17573090.550584,0.000000,34081145.310220,2791927423.813488,13312947.386803,0.000000,
9631,13209180.752694,174531626.977519,41118901.375319,3316100912.572855,21624707.199974,0.000000,
9632,15982158.848286,0.000000,44110758.421279,1396542349.708576,9695843.034632,0.000000,
9633,13747504.505223,0.000000,36020593.199714,2007945588.259784,15026342.133615,0.000000,
9634,13963536.458644,0.000000,26861154.103652,2095681661.115737,16201965.967284,0.000000,
9635,10448168.339535,87338158.201499,36355361.263078,2270792113.238967,13966429.106931,0.000000,
9636,21327209.243963,87356249.063281,37109344.084498,2445974973.771856,13436141.823701,0.000000,
9637,14825480.358880,0.000000,31464148.963079,1747486835.970025,14825480.358880,0.000000,
9638,11628144.004374,0.000000,34030990.251324,1747848728.143214,10134620.921238,0.000000,
9639,15258430.423781,87410532.889259,52497536.842667,874105328.892589,19313118.228708,0.000000,
9640,13980896.842121,87428631.244796,36499745.954247,1748572624.895920,20384361.044625,0.000000,
9641,19107623.210212,0.000000,31596963.520798,1836381360.949209,15584988.763640,0.000000,
9642,18577735.647288,0.000000,36514859.720526,2623945007.285595,15481446.372737,0.000000,
9643,13348836.906742,87482937.552040,29260650.499587,2099590501.248959,16445767.069110,0.000000,
9644,19226303.481735,0.000000,34073282.281525,2012523998.230641,14312914.814187,0.000000,
9645,11751839.140194,0.000000,45832172.646757,1487825569.109076,11217664.633822,0.000000,
9646,12395412.894955,175074521.440466,21264544.535313,1925819735.845129,20302831.465874,0.000000,
9647,15390592.767748,87555372.189842,31315581.117704,1488441327.227311,18383208.028141,0.000000,
9648,14110962.024345,0.000000,24052776.177855,1926616681.723564,19456023.397198,0.000000,
9649,12296184.187228,87591600.749376,31007768.819966,1664240414.238135,16786964.499085,0.000000,
9650,8983418.333135,0.000000,39997600.673704,1927413792.464613,12405672.936233,0.000000,
9651,8022568.066651,87627836.802664,35406267.067483,3066974288.093256,9306178.957315,0.000000,
9652,20542021.321752,0.000000,36483485.784986,1489981279.870941,15299526.296925,0.000000,
9653,17977985.227965,0.000000,21295351.549797,3243570972.939217,11664288.034816,0.000000,
9654,5565764.961594,0.000000,15091785.761240,1753644098.667777,11345597.806324,0.000000,
9655,11990279.682297,0.000000,31902708.440393,2455609278.934221,11562055.407927,0.000000,
9656,23235968.944669,0.000000,22593499.757259,2105243033.305578,11029054.383873,0.000000,
9657,16921852.060741,0.000000,28809988.635060,1403785438.800999,18421256.673719,0.000000,
9658,11890593.435398,0.000000,26887738.308871,702037776.019983,17889451.384788,0.000000,
9659,14785954.738237,87772855.953372,30750500.071554,1755457119.067444,15964545.333317,0.000000,
9660,16182177.439489,87790991.777685,44795696.488122,2458147769.775187,16503677.653521,0.000000,
9661,12541098.814246,175618258.950874,15542387.419357,3073319531.640299,14577687.510572,0.000000,
9662,8791303.786407,0.000000,39239233.973472,1141754497.606161,16188864.289604,0.000000,
9663,10401617.209052,0.000000,29381887.786386,614917873.438801,14369244.391885,0.000000,
9664,15337510.003334,175727107.618651,34321700.706764,2020861737.614488,10403765.526738,0.000000,
9665,16949839.406898,0.000000,35723395.712005,2372805873.022481,15233399.973290,0.000000,
9666,12554055.163208,87899846.065779,11588358.612186,2373295843.776020,18884732.553198,0.000000,
9667,8478419.928384,0.000000,18244701.111703,2022113885.095753,15239691.516836,0.000000,
9668,13740022.783747,87936145.815987,22112849.167597,967297603.975853,17497060.263677,0.000000,
9669,19003797.405670,0.000000,28237280.890904,1231360179.017485,12669198.270445,0.000000,
9670,12564425.058616,87972453.059950,40485369.633300,1143641889.779350,18363390.470282,0.000000,
9671,14285584.793026,0.000000,17185665.916420,1935793408.825978,16111561.796645,0.000000,
9672,8057443.340852,0.000000,12999341.923243,1584157820.358035,10420960.054167,0.000000,
9673,13216933.766031,176053855.953372,31699150.089257,1760538559.533722,16010757.163730,0.000000,
9674,15046768.315527,88045090.029142,35789813.207644,1848946890.611990,16551445.147081,0.000000,
9675,18489843.359705,0.000000,26122278.700040,2994150634.471274,19027338.806203,0.000000,
9676,15268019.537502,176162839.508743,28063049.994987,2466279753.122398,17203402.295776,0.000000,
9677,10431713.843306,0.000000,9571366.309836,1850091335.970025,16991863.785996,0.000000,
9678,16027277.574501,0.000000,22050952.367597,1938590653.413822,12154915.207504,0.000000,
9679,14416765.630696,0.000000,27112126.409954,3261029350.541215,21409972.839612,0.000000,
9680,17540427.947793,0.000000,18939357.784125,2115698440.466278,18293697.859662,0.000000,
9681,16360090.431643,264516830.557868,33258341.732742,2204306921.315570,19481423.474520,0.000000,
9682,17870624.201868,0.000000,25083466.500212,1587428170.066611,16363463.124601,0.000000,
9683,17874307.917231,88208632.805995,26703785.322125,1852381288.925895,11844420.909008,0.000000,
9684,8400502.270801,88226813.592839,45448871.259983,2470350780.599500,14754728.347432,0.000000,
9685,16158141.403768,88244996.253122,28438328.870636,970694958.784346,15727257.633007,0.000000,
9686,15299525.966470,88263180.786844,21117655.559352,1853526796.523730,15191782.825865,0.000000,
9687,15733739.758696,0.000000,36855746.558043,2030471445.462115,17350219.870893,0.000000,
9688,13473442.912992,0.000000,43222804.864890,1501092443.068277,16491494.125506,0.000000,
9689,10241926.067772,264953236.885928,35900646.111249,1413083930.058285,16063652.464196,0.000000,
9690,16390457.182292,88335937.656120,40221319.269693,2296734379.059117,24262189.907991,0.000000,
9691,17472374.648732,0.000000,24698603.670120,1767082631.140716,17040957.990736,0.000000,
9692,13592423.393254,88372327.331391,35814956.877464,1590701891.965029,15210569.035315,0.000000,
9693,15968991.329248,0.000000,37225013.571552,1856201024.562864,18558557.490747,0.000000,
9694,16511883.360063,88408724.500416,19965349.160857,1591357041.007494,9173268.533368,0.000000,
9695,14464365.319757,265280777.685262,29360502.738600,2741234702.747710,13384935.072011,0.000000,
9696,16086821.588522,0.000000,26559450.407894,1680457454.100749,16626647.816324,0.000000,
9697,15334220.545990,176926668.609492,16846045.106863,1680803351.790175,15982145.357792,0.000000,
9698,14905337.771144,176963082.639467,24626210.230586,2035075450.353872,13717231.137213,0.000000,
9699,9182713.339469,0.000000,36190693.749673,1769995004.163197,16420852.089404,0.000000,
9700,10049036.096451,0.000000,28526296.015731,1947395141.340549,12534281.582674,0.000000,
9701,11348020.298535,0.000000,26802943.181298,1770723472.106578,10267256.460577,0.000000,
9702,11458453.540148,88554388.114072,21944019.515568,2922294807.764363,12107045.249967,0.000000,
9703,13731348.597445,0.000000,32436256.529389,531435626.977519,15677523.989203,0.000000,
9704,16437750.315293,0.000000,43797953.142707,2480543037.052456,15572605.561855,0.000000,
9705,12979840.265760,0.000000,41859984.857077,1860789900.499584,15683973.654460,0.000000,
9706,16877262.355729,88627264.883430,37973840.300397,2570190681.619483,19581951.835819,0.000000,
9707,19585978.351372,0.000000,29757701.915070,1684264286.427977,15149375.520399,0.000000,
9708,20997022.234740,88663714.508743,33984871.039729,2393920291.736053,16234811.006237,0.000000,
9709,10933686.712995,0.000000,27171835.296656,1241547189.841798,15588622.640315,0.000000,
9710,13642848.663455,88700171.627810,44176843.291193,2040103947.439634,13642848.663460,0.000000,
9711,14512043.459068,177436805.995004,35522016.825170,3016425701.915071,14512043.459068,0.000000,
9712,11915319.807702,88736636.240633,9098971.489521,976102998.646961,7799118.419586,0.000000,
9713,8667467.905977,0.000000,32394661.298592,1952607169.858451,15168068.835459,0.000000,
9714,9211076.915909,0.000000,42045856.980853,1331596625.208160,18638885.053370,0.000000,
9715,16691732.752009,0.000000,36201550.254348,887913472.106578,16474957.001977,0.000000,
9716,17128802.362929,0.000000,27752996.233611,2575478050.478767,12467166.276815,0.000000,
9717,17023888.424790,88827830.557868,26674372.945845,2398351425.062448,15505834.679898,0.000000,
9718,9218647.923020,0.000000,22992392.466827,1688075425.791008,17895022.438805,0.000000,
9719,14427434.992729,0.000000,36231302.914078,2843658284.762698,21044529.237520,0.000000,
9720,20397855.334888,0.000000,40578712.208769,2488711949.625312,14972893.809651,0.000000,
9721,13673710.066438,0.000000,20619086.608124,2489222952.539550,15844140.235721,0.000000,
9722,14544867.687118,0.000000,26159053.079065,1511624219.088260,14653411.475824,0.000000,
9723,15959212.472684,0.000000,25187328.528309,1867683836.802665,14547853.546528,0.000000,
9724,8469891.772876,0.000000,13356367.795687,1156422556.723563,11401777.386567,0.000000,
9725,16291596.475388,0.000000,40185937.972626,2046398294.338052,15205490.043697,0.000000,
9726,14448180.030866,0.000000,33350310.296810,1868834065.466278,14774078.828557,0.000000,
9727,9778970.181911,0.000000,28902289.648765,1513176114.904247,14342489.600136,0.000000,
9728,10867751.821091,178057245.836803,48578850.640290,2314744195.878435,16845015.322692,0.000000,
9729,10217782.559742,89046888.009992,36957936.918207,1869984648.209825,14891874.581746,0.000000,
9730,12829209.334782,0.000000,27397972.477663,1781303099.500416,10328600.735626,0.000000,
9731,10548208.141982,0.000000,28273547.597052,2138002171.523730,13158074.074017,0.000000,
9732,16532540.976396,0.000000,21644576.673041,2673050835.761865,20121842.635741,0.000000,
9733,16100775.308094,89119967.110741,12401948.548128,2138879210.657785,18385344.777487,0.000000,
9734,16865756.156345,89138241.569525,24482549.259207,1069658898.834305,19912473.397489,0.000000,
9735,12733535.881969,0.000000,25467071.763928,1783130358.034971,17631049.682716,0.000000,
9736,10232459.514280,0.000000,19594071.410317,2586069087.114904,20900342.837671,0.000000,
9737,16549496.558048,0.000000,21993409.899506,2408213057.035803,15351835.622927,0.000000,
9738,12087964.786908,356845432.556203,32234572.765088,802902223.251457,15028280.545883,0.000000,
9739,12308288.015193,178459283.930058,34964251.795381,2766118900.915903,15358129.293302,0.000000,
9740,13400262.576571,89247927.664446,41617075.644307,2498941974.604496,12964481.679774,0.000000,
9741,15800294.445078,0.000000,43151148.967254,2945785102.830974,9807079.310737,0.000000,
9742,16566460.829968,0.000000,22778883.641201,1785690093.671940,21362015.280748,0.000000,
9743,12318378.843230,178605592.006661,13081464.258298,2589781084.096586,12100354.438933,0.000000,
9744,19735250.420612,89321089.196503,30420634.626253,1250495248.751040,13956420.186953,0.000000,
9745,18975894.606669,0.000000,28791012.506668,2144145222.314738,22029486.842223,0.000000,
9746,20070572.926497,0.000000,26179008.164985,2233942030.079101,18216226.514806,0.000000,
9747,24438744.535806,178751960.033306,18656363.016171,2413151460.449625,12437575.344117,0.000000,
9748,16695953.305234,89394280.703580,36447375.189206,1519702771.960866,13531360.848688,0.000000,
9749,11023768.200264,0.000000,37982884.492008,1341188748.959201,12224376.618114,0.000000,
9750,14628587.587283,89430887.697752,33623917.737921,2504064855.537052,14519419.023193,0.000000,
9751,11465045.618317,0.000000,28608018.590464,2236229850.124896,10373136.511807,0.000000,
9752,17364908.261141,0.000000,25009836.426418,2505090061.199000,12013458.545440,0.000000,
9753,19334703.084043,0.000000,20754766.022415,1342287183.597003,11251267.896361,0.000000,
9754,14531309.221506,89504124.167361,30701487.904091,2685123725.020816,10379506.586789,0.000000,
9755,12676517.095129,179044875.936719,38138831.605173,2059016073.272273,13332199.013842,0.000000,
9756,15630282.923483,268622260.928393,33993132.791642,1969896580.141549,16723309.701352,0.000000,
9757,12135079.226276,89559071.190674,35639962.412305,1880740495.004163,19241206.701125,0.000000,
9758,12574951.074680,0.000000,18589058.110397,2149857374.687760,10169308.260395,0.000000,
9759,13015002.095830,89595711.906744,30514164.577617,1702318526.228143,18592860.136896,0.000000,
9760,10064076.204710,0.000000,37521501.502324,1433824561.199001,13674016.582477,0.000000,
9761,19147537.866697,89632360.116570,41905754.302544,1613382482.098252,13020325.749357,0.000000,
9762,9849318.643611,179301374.063281,26702597.211576,1613712366.569525,18604268.549045,0.000000,
9763,17841857.395853,0.000000,37216144.261290,3317753585.345545,13354028.234934,0.000000,
9764,17517059.859785,89687346.482098,17298096.611536,1524684890.195670,23210104.314213,0.000000,
9765,22995840.568448,179411358.034971,26499968.655065,1794113580.349709,18506176.457467,0.000000,
9766,19933801.811025,269172040.278934,27162543.127103,1973928295.378851,13690797.947127,0.000000,
9767,13693595.841760,89742349.708576,32426434.953296,987165846.794338,14241339.675434,0.000000,
9768,16216530.522356,0.000000,24105653.479176,1795213757.285595,11395399.826525,0.000000,
