,0,1,2,3,4,5,6
812,1356268.481266,-196245504.000000,3715021.603664,-167715039.387177,1978409.405495,-196245504.000000,84783595.520000
813,1327793.431403,-196067552.211907,3698567.494907,-168118442.823897,1998243.258599,-196717531.500000,88762280.880000
814,1338936.703281,-196538585.200666,3662118.679422,-169825412.427977,1990318.435037,-197190126.000000,90422280.000000
815,1385998.055164,-197010183.315987,3784114.980838,-162395661.563281,1993499.749766,-197663287.500000,90750806.000000
816,1394114.741065,-196827677.115737,3715665.924405,-171950238.314738,2012662.285267,-198137016.000000,87725425.920000
817,1391844.448280,-198611311.500000,3770221.385879,-178267977.715654,2023087.636838,-198611311.500000,89616786.480000
818,1369476.697783,-199086174.000000,3850701.353709,-164880283.908410,2039969.444611,-199086174.000000,83988382.400000
819,1371942.185831,-197583474.128643,3703745.892220,-173845921.672356,2019084.118843,-199561603.500000,90383456.400000
820,1359078.101907,-200037600.000000,3785194.155912,-173599631.640300,2038422.869939,-200037600.000000,84728448.000000
821,1327539.896939,-199851639.665695,3786933.183220,-174013210.127810,2053792.830540,-200514163.500000,91607035.120000
822,1339616.187657,-200991294.000000,3755410.856244,-179740083.342215,2026253.128695,-200991294.000000,88648858.560000
823,1363927.561361,-201468991.500000,3756210.408337,-178835915.521649,2049758.649285,-201468991.500000,87722512.560000
824,1406262.574609,-201947256.000000,3900338.389522,-172587862.161532,2064398.844514,-201947256.000000,90666126.080000
825,1394900.709619,-202426087.500000,3771605.244043,-175672444.702331,2063578.488284,-202426087.500000,85740122.000000
826,1349919.195174,-201564635.875104,3754348.923534,-180111033.876769,2028364.479317,-202905486.000000,88347983.040000
827,1436785.615331,-202713440.571607,3864129.776848,-179865069.006245,2101249.545993,-203385451.500000,90967461.200000
828,1418801.400187,-203865984.000000,3880659.812448,-177595635.956703,2122659.383118,-203865984.000000,90952273.920000
829,1404017.105148,-203671895.219400,3805748.855229,-175989175.714821,2079040.544858,-204347083.500000,91743551.280000
830,1426327.898850,-204151970.233139,3799848.736486,-183848577.227311,2074853.432280,-204828750.000000,89301000.000000
831,1390765.605461,-203954237.246878,3783123.958288,-176140939.057868,2100440.617013,-205310983.500000,87425544.720000
832,1381585.477665,-205793784.000000,3767949.044728,-175195207.813489,2096249.488532,-205793784.000000,88211854.080000
833,1384830.539325,-206277151.500000,3864990.030262,-175606705.517485,2104501.106135,-206277151.500000,91562316.560000
834,1383075.761663,-206761086.000000,3899075.681672,-173286028.131557,2098597.117767,-206761086.000000,91427053.760000
835,1406378.194761,-206560822.200250,3805397.250282,-181909271.409242,2082617.364070,-207245587.500000,92810934.000000
836,1448211.065531,-207044287.973356,3872953.581534,-180962302.960866,2136087.225047,-207730656.000000,93262638.080000
837,1398688.661541,-207528318.873022,3871090.289742,-175193605.405079,2110008.015850,-208216291.500000,94773298.960000
838,1465929.340454,-208702494.000000,3968515.603305,-185946383.675271,2105675.576500,-208702494.000000,93816740.160000
839,1401849.642257,-207806888.604080,3904366.696272,-176703453.445878,2173866.872339,-209189263.500000,86007409.360000
840,1427103.660036,-209676600.000000,4004798.110624,-178500704.912573,2125652.090543,-209676600.000000,92834592.000000
841,1371087.663603,-210164503.500000,4030222.704598,-183082522.754788,2136532.018726,-210164503.500000,90796996.080000
842,1398913.897679,-210652974.000000,4003055.417624,-184900095.981682,2170385.512723,-210652974.000000,94336866.240000
843,1471141.995439,-210444371.928809,4039600.182342,-181143509.938801,2153282.249985,-211142011.500000,96224154.800000
844,1485649.950250,-211631616.000000,3914954.436095,-188556125.575354,2187297.275396,-211631616.000000,89997557.760000
845,1423212.625526,-210019156.879684,4000167.145543,-180582328.195254,2176963.267005,-212121787.500000,94874930.000000
846,1443656.030925,-212612526.000000,4076309.702304,-183107595.941715,2184572.243326,-212612526.000000,93894491.200000
847,1477075.357785,-212399709.830558,3906088.831715,-182826599.713988,2199934.640013,-213103831.500000,90864166.320000
848,1464977.514184,-213595704.000000,4046053.741352,-189600310.161532,2156767.971599,-213595704.000000,100235528.960000
849,1472672.450850,-214088143.500000,4041565.918406,-186500559.091174,2212686.468226,-214088143.500000,99862490.640000
850,1427596.754617,-213872147.085762,3935763.802300,-181967015.945046,2211723.512795,-214581150.000000,97185960.000000
851,1468181.804057,-213653456.014571,3981250.593905,-190202542.504996,2204666.237119,-215074723.500000,95588766.000000
852,1501986.300531,-214856597.555371,3969530.453190,-182804607.547044,2214948.317860,-215568864.000000,101769794.560000
853,1423515.845171,-213921868.440050,3983868.868500,-190363134.780600,2247046.684873,-216063571.500000,99076770.000000
854,1486174.117716,-216558846.000000,4093448.707922,-191515034.592839,2208524.565321,-216558846.000000,95026174.400000
855,1527221.644749,-217054687.500000,4064301.042136,-182630249.531640,2263482.436054,-217054687.500000,94386250.000000
856,1483331.542071,-217551096.000000,4086758.095383,-186642008.572856,2170383.443400,-217551096.000000,98162737.920000
857,1500791.523159,-218048071.500000,4007267.913531,-189950207.324313,2208761.170264,-218048071.500000,96171890.160000
858,1491875.421759,-218545614.000000,4141580.752562,-183162616.081599,2234956.457643,-218545614.000000,95281262.400000
859,1489974.819206,-219043723.500000,4183709.054882,-190817558.741465,2237399.930187,-219043723.500000,91295260.560000
860,1488939.443693,-218817004.496253,4094058.550167,-191251975.353872,2245150.088468,-219542400.000000,94724608.000000
861,1484337.764011,-217133463.233555,4193006.640106,-188778705.635720,2267118.219030,-220041643.500000,97547914.480000
862,1509057.872532,-219084060.994172,4009504.490808,-196494469.403830,2247361.214108,-220541454.000000,91919499.840000
863,1541011.001879,-220311481.687344,4040889.999301,-185985040.492506,2267616.345281,-221041831.500000,96743811.120000
864,1529312.843607,-220810771.004163,4264502.409350,-188602551.187344,2252203.519427,-221542776.000000,97088093.440000
865,1499638.192696,-220576963.395087,4124593.607429,-197099777.716486,2255510.717443,-222044287.500000,99438246.000000
866,1512902.815091,-222546366.000000,4118660.642532,-193133526.699417,2252532.318987,-222546366.000000,99663092.160000
867,1583792.570567,-223049011.500000,4238618.315831,-193569740.059534,2248623.551845,-223049011.500000,100895256.560000
868,1544085.756518,-223552224.000000,4189572.639194,-183665423.000833,2235663.274927,-223552224.000000,100996715.520000
869,1545757.990237,-224056003.500000,4187265.858817,-188521170.860533,2262390.128377,-224056003.500000,100465605.520000
870,1572786.491990,-224560350.000000,4116986.935000,-197107258.825978,2291031.757674,-224560350.000000,103733416.000000
871,1554536.391717,-224321619.765612,4200680.783491,-181190283.171107,2285289.817233,-225065263.500000,101172194.640000
872,1538921.822101,-224825430.094921,4336578.387187,-196503501.701915,2290422.414869,-225570744.000000,101399420.160000
873,1499517.393717,-226076791.500000,4210441.743080,-188727494.039550,2296472.617848,-226076791.500000,99585431.120000
874,1569591.730773,-226583406.000000,4165957.308795,-195139691.595337,2341829.996675,-226583406.000000,99680713.920000
875,1581348.519275,-227090587.500000,4272371.666947,-197827496.846378,2357147.227947,-227090587.500000,102595282.000000
876,1529805.132390,-225342296.033306,4186453.758535,-201277869.721898,2342221.868443,-227598336.000000,102053969.920000
877,1529541.640619,-227352958.639883,4488374.939124,-193436779.934638,2316171.761957,-228106651.500000,102024421.200000
878,1556006.084191,-227860159.728560,4372984.110620,-194623691.785179,2328715.605025,-228615534.000000,103155199.680000
879,1542838.940701,-228367925.943797,4222852.262221,-193543278.358451,2348691.222206,-229124983.500000,104548881.360000
880,1593509.374106,-229635000.000000,4497145.128083,-183351694.421316,2336321.455346,-229635000.000000,106077600.000000
881,1544141.712205,-230145583.500000,4388327.188135,-199728393.658202,2368435.675203,-230145583.500000,98909833.840000
882,1573620.209220,-229894615.348876,4465056.693221,-208555293.117402,2358810.811697,-230656734.000000,101993397.440000
883,1580840.861651,-229640832.640716,4305268.539158,-203671312.032889,2418122.194437,-231168451.500000,103132930.320000
884,1561917.290227,-230915233.918401,4280234.618560,-197998644.409659,2377692.823962,-231680736.000000,103361479.680000
885,1558819.135650,-231426390.893006,4299074.594713,-191532167.329309,2384829.154410,-232193587.500000,106473250.000000
886,1598870.956784,-228862540.970858,4424965.732846,-195800141.720233,2397611.127634,-232707006.000000,103031334.720000
887,1588292.473383,-230909217.665695,4462959.155363,-210103253.156953,2398203.472462,-233220991.500000,98257196.560000
888,1571056.454618,-231418669.728560,4467149.293919,-195120972.809326,2366727.794582,-233735544.000000,104542035.200000
889,1608532.220663,-234250663.500000,4605489.253234,-202516932.338468,2360605.927450,-234250663.500000,106623300.240000
890,1555259.522480,-233990652.664446,4359019.056873,-204514153.913405,2413147.444858,-234766350.000000,104208104.000000
891,1624159.062672,-234505200.398418,4233849.650258,-211960510.452540,2344433.664845,-235282603.500000,105632344.880000
892,1596341.605485,-235020313.258951,4418145.278206,-203076772.875937,2416157.839353,-235799424.000000,103069716.480000
893,1597937.974442,-235535991.246045,4555561.568220,-205864821.595754,2405255.790726,-236316811.500000,111564874.960000
894,1659709.871141,-236834766.000000,4625726.403283,-204750968.747710,2443005.702496,-236834766.000000,108868806.720000
895,1703551.476553,-235784797.699833,4444387.840003,-209120471.097003,2438781.070381,-237353287.500000,109241118.000000
896,1658346.503789,-237872376.000000,4378313.171784,-204076094.567860,2465221.977434,-237872376.000000,102364832.000000
897,1687930.359380,-237604354.460033,4397493.223914,-206884949.901332,2423493.024876,-238392031.500000,105010218.320000
898,1606815.395296,-236544066.239800,4535250.699351,-200231853.916736,2450944.821539,-238912254.000000,104834865.600000
899,1596797.928784,-238641926.826395,4511336.650635,-199086093.146128,2442767.418625,-239433043.500000,107090334.800000
900,1654472.895634,-239954400.000000,4433088.169039,-209033667.277269,2465507.238759,-239954400.000000,108136064.000000
901,1628003.808598,-240476323.500000,4561061.589630,-206310080.057036,2434982.668987,-240476323.500000,106064054.640000
902,1593631.701580,-240202523.825146,4519453.755183,-209147207.005828,2404307.978226,-240998814.000000,104254301.760000
903,1626314.785446,-239925834.655704,4544848.956291,-209601134.614072,2423164.235296,-241521871.500000,106252584.880000
904,1654247.058763,-239646250.371357,4603515.061745,-202857817.398834,2396201.273350,-242045496.000000,103750859.520000
905,1687180.711554,-240966726.425895,4531301.709127,-210510466.017902,2493357.423628,-242569687.500000,110957450.000000
906,1663377.024372,-242291231.595337,4644055.479175,-196508010.529559,2514439.162125,-243094446.000000,107767583.680000
907,1674832.412455,-243619771.500000,4639352.175166,-194517812.611574,2440281.830802,-243619771.500000,106900527.600000
908,1649890.746045,-243338976.239800,4698603.277269,-212684841.352206,2430778.677977,-244145664.000000,105891184.640000
909,1583382.134470,-243055269.003747,4581431.426228,-216377169.815570,2461678.339100,-244672123.500000,105705261.680000
910,1637230.500381,-242768644.171524,4595255.782352,-211982237.010824,2531264.219840,-245199150.000000,97214760.000000
911,1654628.765716,-243291007.967111,4782550.861175,-197012032.842215,2481208.939231,-245726743.500000,102832525.040000
912,1642293.456709,-244627590.094921,4692513.795148,-205572056.373022,2535210.449303,-246254904.000000,109307644.160000
913,1683643.495243,-244337419.697336,4666755.788776,-206013434.788926,2553593.493424,-246783631.500000,105363988.560000
914,1737129.574009,-239141398.106578,4759557.493573,-212992508.847627,2522162.832325,-247312926.000000,108102355.520000
915,1692868.700857,-247023883.982098,4882713.824910,-216724453.819734,2507573.738808,-247842787.500000,106655450.000000
916,1723539.739033,-243449279.280600,4899174.382689,-196671880.446295,2484890.631518,-248373216.000000,103239152.640000
917,1748306.786407,-242324926.737302,4692801.752379,-180644132.087011,2546422.537497,-248904211.500000,104302717.200000
918,1759082.931256,-244490772.334721,4570023.412374,-196689089.570358,2508599.988676,-249435774.000000,106355542.720000
919,1709400.540558,-243360502.167777,4727979.579357,-189675366.343464,2483705.384178,-249967903.500000,112225448.880000
920,1721126.238876,-244706803.164030,4845153.132156,-173525870.607827,2526381.553865,-250500600.000000,107092320.000000
921,1742002.807521,-241909943.953788,4819017.134241,-175554165.435887,2578335.099022,-251033863.500000,109162097.680000
922,1747736.548904,-245749216.481266,4877968.682221,-151822365.107410,2629477.788402,-251567694.000000,105986756.160000
923,1868383.209440,-247104230.758951,4816136.767444,-165472505.321815,2627945.785442,-252102091.500000,110195736.080000
924,1740900.162833,-250132822.860949,4720383.275864,-148294008.539550,2515321.218204,-252637056.000000,107292774.400000
925,1804837.432856,-248153504.444213,5010180.391864,-161156064.810575,2592132.565508,-253172587.500000,113235570.000000
926,1875173.542605,-246164119.388843,5273544.001000,-164012171.845129,2623203.896441,-253708686.000000,109466125.120000
927,1838121.588045,-246684826.000416,5120625.131362,-150918169.672356,2605167.089576,-254245351.500000,112710955.120000
928,1917022.524999,-248889749.695254,5159191.231659,-177333904.566195,2596285.128835,-254782584.000000,113668081.920000
929,1900473.051679,-254476773.071191,5505795.453122,-165897678.046211,2656344.700539,-255320383.500000,110449706.640000
930,1943695.207607,-252477192.964197,5626793.675863,-184846052.248127,2625826.921677,-255858750.000000,112704200.000000
931,1800941.042262,-254703343.574938,5788596.529958,-174222197.134471,2605504.312341,-256397683.500000,111639259.440000
932,1756023.507741,-254390326.381349,5731343.260811,-188172028.296420,2573679.212948,-256937184.000000,111149122.560000
933,1847986.841015,-256626514.509992,5888779.844094,-186015344.339301,2571819.460687,-257477251.500000,108185856.080000
934,1834175.603429,-258017886.000000,5742961.695991,-198341254.026644,2600114.518265,-258017886.000000,112344719.040000
935,1915194.544753,-258559087.500000,5689307.532033,-203883150.780600,2645197.056799,-258559087.500000,110391506.000000
936,1923387.706823,-258244754.417985,5895607.083335,-209446964.243131,2667460.370879,-259100856.000000,109306745.600000
937,1858296.236634,-258785297.973772,5528848.982520,-199590644.664030,2644768.451231,-259643191.500000,112759328.880000
938,1769832.625985,-259326406.656120,5543557.831786,-220640476.181515,2631408.931314,-260186094.000000,113141945.920000
939,1833471.460185,-260729563.500000,5685537.325784,-219378377.821399,2677918.331623,-260729563.500000,113231124.720000
940,1783552.893422,-261273600.000000,5593073.605329,-224152534.221482,2661376.061615,-261273600.000000,115089408.000000
941,1817894.735144,-261818203.500000,5591003.834113,-224619761.888843,2642635.347037,-261818203.500000,110600874.960000
942,1811097.995586,-260629611.302248,5563492.115599,-221619950.602831,2674593.089193,-262363374.000000,111867670.720000
943,1756542.903216,-262040426.966278,5372527.107308,-224686992.016236,2700304.176425,-262909111.500000,116254977.840000
944,1744253.721033,-263455416.000000,5119101.065043,-231247301.095754,2660222.993872,-263455416.000000,119618981.120000
945,1793661.430624,-264002287.500000,5123338.224697,-229982723.074521,2647643.134765,-264002287.500000,119420294.000000
946,1829391.482969,-261053304.684430,5229994.123571,-233081934.159867,2705417.453454,-264549726.000000,118324180.800000
947,1760473.131694,-265097731.500000,5079373.628839,-238820251.275187,2728129.365559,-265097731.500000,115876228.880000
948,1703043.695280,-263890846.880933,4997740.131518,-219126690.344713,2719845.945033,-265646304.000000,117015557.120000
949,1788162.424252,-266195443.500000,5054238.791938,-225736466.189425,2701847.824943,-266195443.500000,116806748.400000
950,1856407.748304,-266745150.000000,4988288.699867,-227083982.223147,2706351.393695,-266745150.000000,117800680.000000
951,1835441.124100,-267295423.500000,5113935.563268,-242566454.723980,2716246.765928,-267295423.500000,114423183.760000
952,1833821.991979,-267846264.000000,5012121.126652,-234216358.920899,2727245.983949,-267846264.000000,117379964.160000
953,1758571.572815,-267510852.078684,5004036.203069,-235585352.911324,2729612.858118,-268397671.500000,118530470.800000
954,1854393.583103,-268949646.000000,5071820.063437,-228960701.370525,2688581.365765,-268949646.000000,120140328.640000
955,1913640.232896,-268611718.619900,4910494.117705,-233883432.296003,2758237.791292,-269502187.500000,121147650.000000
956,1846767.774979,-270055296.000000,4899876.740164,-240609514.151540,2738846.348824,-270055296.000000,118500454.400000
957,1836365.065308,-269714845.667360,5225355.190242,-235738064.027061,2741187.227489,-270608971.500000,117521610.480000
958,1794190.879174,-271163214.000000,5189028.400640,-237116843.475437,2782893.559395,-271163214.000000,119751796.800000
959,1865809.851739,-270820233.221066,5138272.953420,-227726299.832223,2760093.137396,-271718023.500000,121530318.800000
960,1897077.848863,-272273400.000000,4957692.772218,-243485390.008326,2786599.947147,-272273400.000000,119473760.000000
961,1848131.359716,-270124956.843047,4998627.371620,-238573779.178601,2747172.659655,-272829343.500000,122027374.800000
962,1815513.274403,-270675951.002498,5116884.357785,-237253814.033306,2833270.625759,-273385854.000000,125824995.520000
963,1811478.375417,-273037789.847211,5027869.185073,-234116698.777269,2813631.059841,-273942931.500000,122834657.680000
964,1880488.209188,-273593591.820150,5082390.367545,-239128192.985845,2737428.828333,-274500576.000000,125873280.000000
965,1837717.066532,-274149958.919650,5112695.056269,-239614472.866361,2790700.160429,-275058787.500000,130320622.000000
966,1811435.447565,-275617566.000000,5077503.223320,-241922596.391341,2763019.523823,-275617566.000000,127007685.440000
967,1899769.517721,-274351865.496669,5110086.034810,-230550761.416736,2813183.655130,-276176911.500000,131317981.200000
968,1872368.067320,-276736824.000000,5254387.425375,-236504411.010824,2835629.686462,-276736824.000000,125649255.680000
969,1910831.801398,-277297303.500000,5263910.781347,-242480756.664030,2853675.557268,-277297303.500000,122617248.560000
970,1977457.209507,-276940271.315570,5163611.628249,-251234068.151540,2786603.706282,-277858350.000000,121924440.000000
971,1932043.555100,-276580094.848876,5232442.704058,-244382393.454205,2842769.553673,-278419963.500000,122799408.240000
972,1903312.910908,-278982144.000000,5334151.925271,-235657927.513739,2797874.083888,-278982144.000000,124464414.720000
973,1980439.925599,-279544891.500000,5200591.179966,-235209632.549126,2819302.857409,-279544891.500000,126766459.440000
974,1869193.584717,-279182693.510408,5171528.798435,-246789756.374688,2882602.646197,-280108206.000000,125124879.040000
975,1887673.083628,-280672087.500000,5287220.203150,-247286565.018734,2834067.153532,-280672087.500000,122208686.000000
976,1964066.232515,-279378054.734388,5364778.411656,-240349948.156536,2835229.325770,-281236536.000000,124200403.200000
977,1904362.192732,-281801551.500000,5243710.188105,-232452853.227727,2932990.489469,-281801551.500000,123813761.040000
978,1957156.436579,-281434157.730225,5278151.068737,-245981059.478768,2830682.802445,-282367134.000000,123743536.960000
979,1929127.783927,-281998436.601582,5203146.035344,-239930326.172773,2905969.757859,-282933283.500000,125428765.680000
980,1968438.979887,-281626561.199001,5262736.578567,-244157785.179018,2924368.446217,-283500000.000000,121840000.000000
